Year 2017
Date/time;DA027 (Commerce Economics)-Light and Power.Active energy (74402.5 kWh)
3/17/17 8:00:00 PM;18.9
3/17/17 9:00:00 PM;18.8
3/17/17 10:00:00 PM;17.0
3/17/17 11:00:00 PM;17.9
3/18/17 12:00:00 AM;17.7
3/18/17 1:00:00 AM;17.1
3/18/17 2:00:00 AM;17.6
3/18/17 3:00:00 AM;16.8
3/18/17 4:00:00 AM;17.4
3/18/17 5:00:00 AM;17.0
3/18/17 6:00:00 AM;14.6
3/18/17 7:00:00 AM;13.6
3/18/17 8:00:00 AM;16.5
3/18/17 9:00:00 AM;16.4
3/18/17 10:00:00 AM;18.5
3/18/17 11:00:00 AM;18.5
3/18/17 12:00:00 PM;18.6
3/18/17 1:00:00 PM;19.1
3/18/17 2:00:00 PM;18.6
3/18/17 3:00:00 PM;19.4
3/18/17 4:00:00 PM;17.7
3/18/17 5:00:00 PM;16.5
3/18/17 6:00:00 PM;19.6
3/18/17 7:00:00 PM;17.5
3/18/17 8:00:00 PM;17.0
3/18/17 9:00:00 PM;18.2
3/18/17 10:00:00 PM;17.7
3/18/17 11:00:00 PM;17.6
3/19/17 12:00:00 AM;18.5
3/19/17 1:00:00 AM;17.5
3/19/17 2:00:00 AM;19.8
3/19/17 3:00:00 AM;16.9
3/19/17 4:00:00 AM;17.0
3/19/17 5:00:00 AM;18.2
3/19/17 6:00:00 AM;8.0
3/20/17 8:00:00 AM;402.1
3/20/17 12:00:00 PM;146.8
3/20/17 1:00:00 PM;10.3
3/20/17 2:00:00 PM;67.8
3/20/17 4:00:00 PM;73.3
3/20/17 5:00:00 PM;24.1
3/20/17 6:00:00 PM;41.8
3/20/17 7:00:00 PM;7.6
3/21/17 8:00:00 AM;345.6
3/21/17 9:00:00 AM;37.9
3/21/17 10:00:00 AM;39.7
3/21/17 11:00:00 AM;39.6
3/21/17 12:00:00 PM;41.9
3/21/17 1:00:00 PM;41.8
3/21/17 2:00:00 PM;39.2
3/21/17 3:00:00 PM;38.4
3/21/17 4:00:00 PM;34.8
3/21/17 5:00:00 PM;30.0
3/21/17 6:00:00 PM;30.7
3/21/17 7:00:00 PM;25.6
3/21/17 8:00:00 PM;25.3
3/21/17 9:00:00 PM;21.7
3/21/17 10:00:00 PM;19.6
3/21/17 11:00:00 PM;18.9
3/22/17 12:00:00 AM;19.3
3/22/17 1:00:00 AM;19.1
3/22/17 2:00:00 AM;20.2
3/22/17 3:00:00 AM;19.1
3/22/17 4:00:00 AM;21.1
3/22/17 5:00:00 AM;19.4
3/22/17 6:00:00 AM;17.7
3/22/17 7:00:00 AM;19.6
3/22/17 8:00:00 AM;27.4
3/22/17 9:00:00 AM;32.1
3/22/17 10:00:00 AM;34.0
3/22/17 11:00:00 AM;36.1
3/22/17 12:00:00 PM;36.8
3/22/17 1:00:00 PM;37.5
3/22/17 2:00:00 PM;37.7
3/22/17 3:00:00 PM;33.8
3/22/17 4:00:00 PM;30.2
3/22/17 5:00:00 PM;27.3
3/22/17 6:00:00 PM;29.6
3/22/17 7:00:00 PM;27.0
3/22/17 8:00:00 PM;25.3
3/22/17 9:00:00 PM;24.3
3/22/17 10:00:00 PM;18.0
3/22/17 11:00:00 PM;16.7
3/23/17 12:00:00 AM;18.6
3/23/17 1:00:00 AM;17.0
3/23/17 2:00:00 AM;17.3
3/23/17 3:00:00 AM;18.7
3/23/17 4:00:00 AM;19.3
3/23/17 5:00:00 AM;18.5
3/23/17 6:00:00 AM;16.4
3/23/17 7:00:00 AM;18.4
3/23/17 8:00:00 AM;26.1
3/23/17 9:00:00 AM;35.2
3/23/17 10:00:00 AM;36.3
3/23/17 11:00:00 AM;36.8
3/23/17 12:00:00 PM;37.0
3/23/17 1:00:00 PM;35.8
3/23/17 2:00:00 PM;34.8
3/23/17 3:00:00 PM;34.3
3/23/17 4:00:00 PM;29.8
3/23/17 5:00:00 PM;26.2
3/23/17 6:00:00 PM;26.9
3/23/17 7:00:00 PM;25.6
3/23/17 8:00:00 PM;25.2
3/23/17 9:00:00 PM;22.8
3/23/17 10:00:00 PM;21.9
3/23/17 11:00:00 PM;23.1
3/24/17 12:00:00 AM;22.6
3/24/17 1:00:00 AM;21.7
3/24/17 2:00:00 AM;21.5
3/24/17 3:00:00 AM;21.1
3/24/17 4:00:00 AM;21.8
3/24/17 5:00:00 AM;23.1
3/24/17 6:00:00 AM;20.2
3/24/17 7:00:00 AM;19.5
3/24/17 8:00:00 AM;24.8
3/24/17 9:00:00 AM;28.4
3/24/17 10:00:00 AM;31.2
3/24/17 11:00:00 AM;31.5
3/24/17 12:00:00 PM;34.6
3/24/17 1:00:00 PM;32.8
3/24/17 2:00:00 PM;30.5
3/24/17 3:00:00 PM;29.5
3/24/17 4:00:00 PM;24.6
3/24/17 5:00:00 PM;18.6
3/24/17 6:00:00 PM;20.3
3/24/17 7:00:00 PM;19.7
3/24/17 8:00:00 PM;19.0
3/24/17 9:00:00 PM;16.7
3/24/17 10:00:00 PM;16.0
3/24/17 11:00:00 PM;16.6
3/25/17 12:00:00 AM;16.8
3/25/17 1:00:00 AM;16.6
3/25/17 2:00:00 AM;16.2
3/25/17 3:00:00 AM;16.3
3/25/17 4:00:00 AM;16.1
3/25/17 5:00:00 AM;16.6
3/25/17 6:00:00 AM;12.9
3/25/17 7:00:00 AM;13.4
3/25/17 8:00:00 AM;16.0
3/25/17 9:00:00 AM;14.9
3/25/17 10:00:00 AM;17.3
3/25/17 11:00:00 AM;17.5
3/25/17 12:00:00 PM;19.4
3/25/17 1:00:00 PM;18.4
3/25/17 2:00:00 PM;15.7
3/25/17 3:00:00 PM;14.8
3/25/17 4:00:00 PM;15.2
3/25/17 5:00:00 PM;14.4
3/25/17 6:00:00 PM;16.7
3/25/17 7:00:00 PM;14.7
3/25/17 8:00:00 PM;14.5
3/25/17 9:00:00 PM;15.3
3/25/17 10:00:00 PM;15.2
3/25/17 11:00:00 PM;15.5
3/26/17 12:00:00 AM;15.7
3/26/17 1:00:00 AM;15.6
3/26/17 2:00:00 AM;15.5
3/26/17 3:00:00 AM;16.3
3/26/17 4:00:00 AM;16.2
3/26/17 5:00:00 AM;16.1
3/26/17 6:00:00 AM;12.9
3/26/17 7:00:00 AM;11.6
3/26/17 8:00:00 AM;12.0
3/26/17 9:00:00 AM;15.3
3/26/17 10:00:00 AM;15.0
3/26/17 11:00:00 AM;15.2
3/26/17 12:00:00 PM;17.5
3/26/17 1:00:00 PM;18.8
3/26/17 2:00:00 PM;17.1
3/26/17 3:00:00 PM;17.7
3/26/17 4:00:00 PM;16.3
3/26/17 5:00:00 PM;14.9
3/26/17 6:00:00 PM;17.5
3/26/17 7:00:00 PM;14.3
3/26/17 8:00:00 PM;13.9
3/26/17 9:00:00 PM;14.0
3/26/17 10:00:00 PM;17.6
3/26/17 11:00:00 PM;15.5
3/27/17 12:00:00 AM;16.3
3/27/17 1:00:00 AM;14.9
3/27/17 2:00:00 AM;14.8
3/27/17 3:00:00 AM;15.3
3/27/17 4:00:00 AM;16.0
3/27/17 5:00:00 AM;15.5
3/27/17 6:00:00 AM;13.4
3/27/17 7:00:00 AM;12.6
3/27/17 8:00:00 AM;14.6
3/27/17 9:00:00 AM;14.6
3/27/17 10:00:00 AM;15.9
3/27/17 11:00:00 AM;14.1
3/27/17 12:00:00 PM;10.5
3/27/17 1:00:00 PM;8.8
3/27/17 2:00:00 PM;8.0
3/27/17 3:00:00 PM;9.1
3/27/17 4:00:00 PM;8.2
3/27/17 5:00:00 PM;8.4
3/27/17 6:00:00 PM;11.8
3/27/17 7:00:00 PM;11.1
3/27/17 8:00:00 PM;11.5
3/27/17 9:00:00 PM;11.4
3/27/17 10:00:00 PM;11.4
3/27/17 11:00:00 PM;11.5
3/28/17 12:00:00 AM;11.8
3/28/17 1:00:00 AM;11.6
3/28/17 2:00:00 AM;12.4
3/28/17 3:00:00 AM;11.5
3/28/17 4:00:00 AM;11.8
3/28/17 5:00:00 AM;11.3
3/28/17 6:00:00 AM;8.7
3/28/17 7:00:00 AM;7.5
3/28/17 8:00:00 AM;7.8
3/28/17 9:00:00 AM;7.5
3/28/17 10:00:00 AM;7.0
3/28/17 11:00:00 AM;7.4
3/28/17 12:00:00 PM;9.1
3/28/17 1:00:00 PM;8.1
3/28/17 2:00:00 PM;7.4
3/28/17 3:00:00 PM;7.2
3/28/17 4:00:00 PM;7.7
3/28/17 5:00:00 PM;7.6
3/28/17 6:00:00 PM;12.7
3/28/17 7:00:00 PM;11.1
3/28/17 8:00:00 PM;10.7
3/28/17 9:00:00 PM;10.9
3/28/17 10:00:00 PM;11.2
3/28/17 11:00:00 PM;12.4
3/29/17 12:00:00 AM;11.4
3/29/17 1:00:00 AM;11.6
3/29/17 2:00:00 AM;11.5
3/29/17 3:00:00 AM;12.0
3/29/17 4:00:00 AM;12.4
3/29/17 5:00:00 AM;12.6
3/29/17 6:00:00 AM;11.2
3/29/17 7:00:00 AM;13.7
3/29/17 8:00:00 AM;21.5
3/29/17 9:00:00 AM;27.1
3/29/17 10:00:00 AM;27.8
3/29/17 11:00:00 AM;29.2
3/29/17 12:00:00 PM;30.7
3/29/17 1:00:00 PM;30.5
3/29/17 2:00:00 PM;30.9
3/29/17 3:00:00 PM;29.6
3/29/17 4:00:00 PM;27.5
3/29/17 5:00:00 PM;19.8
3/29/17 6:00:00 PM;22.1
3/29/17 7:00:00 PM;22.3
3/29/17 8:00:00 PM;21.8
3/29/17 9:00:00 PM;20.5
3/29/17 10:00:00 PM;18.6
3/29/17 11:00:00 PM;17.9
3/30/17 12:00:00 AM;17.5
3/30/17 1:00:00 AM;17.5
3/30/17 2:00:00 AM;17.5
3/30/17 3:00:00 AM;21.1
3/30/17 4:00:00 AM;18.6
3/30/17 5:00:00 AM;19.0
3/30/17 6:00:00 AM;17.0
3/30/17 7:00:00 AM;17.8
3/30/17 8:00:00 AM;23.9
3/30/17 9:00:00 AM;31.5
3/30/17 10:00:00 AM;33.0
3/30/17 11:00:00 AM;35.0
3/30/17 12:00:00 PM;34.6
3/30/17 1:00:00 PM;34.9
3/30/17 2:00:00 PM;32.4
3/30/17 3:00:00 PM;27.2
3/30/17 4:00:00 PM;24.8
3/30/17 5:00:00 PM;21.0
3/30/17 6:00:00 PM;21.4
3/30/17 7:00:00 PM;18.4
3/30/17 8:00:00 PM;17.5
3/30/17 9:00:00 PM;17.2
3/30/17 10:00:00 PM;17.4
3/30/17 11:00:00 PM;17.4
3/31/17 12:00:00 AM;17.0
3/31/17 1:00:00 AM;16.1
3/31/17 2:00:00 AM;18.1
3/31/17 3:00:00 AM;16.8
3/31/17 4:00:00 AM;17.3
3/31/17 5:00:00 AM;18.0
3/31/17 6:00:00 AM;15.2
3/31/17 7:00:00 AM;16.4
3/31/17 8:00:00 AM;22.8
3/31/17 9:00:00 AM;30.2
3/31/17 10:00:00 AM;32.9
3/31/17 11:00:00 AM;34.4
3/31/17 12:00:00 PM;34.7
3/31/17 1:00:00 PM;34.3
3/31/17 2:00:00 PM;30.0
3/31/17 3:00:00 PM;25.3
3/31/17 4:00:00 PM;23.2
3/31/17 5:00:00 PM;21.0
3/31/17 6:00:00 PM;22.8
3/31/17 7:00:00 PM;20.6
3/31/17 8:00:00 PM;20.7
3/31/17 9:00:00 PM;18.9
3/31/17 10:00:00 PM;15.3
3/31/17 11:00:00 PM;15.4
4/1/17 12:00:00 AM;15.9
4/1/17 1:00:00 AM;15.5
4/1/17 2:00:00 AM;15.4
4/1/17 3:00:00 AM;16.6
4/1/17 4:00:00 AM;15.6
4/1/17 5:00:00 AM;16.0
4/1/17 6:00:00 AM;13.0
4/1/17 7:00:00 AM;12.3
4/1/17 8:00:00 AM;16.5
4/1/17 9:00:00 AM;14.7
4/1/17 10:00:00 AM;15.2
4/1/17 11:00:00 AM;15.5
4/1/17 12:00:00 PM;14.9
4/1/17 1:00:00 PM;14.7
4/1/17 2:00:00 PM;14.9
4/1/17 3:00:00 PM;13.9
4/1/17 4:00:00 PM;14.5
4/1/17 5:00:00 PM;15.3
4/1/17 6:00:00 PM;17.1
4/1/17 7:00:00 PM;17.3
4/1/17 8:00:00 PM;17.1
4/1/17 9:00:00 PM;17.5
4/1/17 10:00:00 PM;17.2
4/1/17 11:00:00 PM;16.7
4/2/17 12:00:00 AM;16.9
4/2/17 1:00:00 AM;17.2
4/2/17 2:00:00 AM;17.1
4/2/17 3:00:00 AM;17.4
4/2/17 4:00:00 AM;18.1
4/2/17 5:00:00 AM;19.0
4/2/17 6:00:00 AM;15.0
4/2/17 7:00:00 AM;14.3
4/2/17 8:00:00 AM;14.4
4/2/17 9:00:00 AM;17.7
4/2/17 10:00:00 AM;15.6
4/2/17 11:00:00 AM;15.0
4/2/17 12:00:00 PM;16.6
4/2/17 1:00:00 PM;16.5
4/2/17 2:00:00 PM;15.3
4/2/17 3:00:00 PM;15.8
4/2/17 4:00:00 PM;15.2
4/2/17 5:00:00 PM;15.0
4/2/17 6:00:00 PM;18.9
4/2/17 7:00:00 PM;18.0
4/2/17 8:00:00 PM;18.5
4/2/17 9:00:00 PM;19.1
4/2/17 10:00:00 PM;19.4
4/2/17 11:00:00 PM;17.3
4/3/17 12:00:00 AM;17.7
4/3/17 1:00:00 AM;17.2
4/3/17 2:00:00 AM;18.1
4/3/17 3:00:00 AM;17.5
4/3/17 4:00:00 AM;17.5
4/3/17 5:00:00 AM;17.4
4/3/17 6:00:00 AM;16.6
4/3/17 7:00:00 AM;19.4
4/3/17 8:00:00 AM;21.0
4/3/17 9:00:00 AM;29.3
4/3/17 10:00:00 AM;30.2
4/3/17 11:00:00 AM;33.8
4/3/17 12:00:00 PM;33.2
4/3/17 1:00:00 PM;32.8
4/3/17 2:00:00 PM;32.6
4/3/17 3:00:00 PM;32.4
4/3/17 4:00:00 PM;28.8
4/3/17 5:00:00 PM;24.6
4/3/17 6:00:00 PM;25.1
4/3/17 7:00:00 PM;23.5
4/3/17 8:00:00 PM;22.2
4/3/17 9:00:00 PM;14.8
4/3/17 10:00:00 PM;15.1
4/3/17 11:00:00 PM;13.9
4/4/17 12:00:00 AM;13.8
4/4/17 1:00:00 AM;14.5
4/4/17 2:00:00 AM;14.1
4/4/17 3:00:00 AM;13.9
4/4/17 4:00:00 AM;13.4
4/4/17 5:00:00 AM;13.6
4/4/17 6:00:00 AM;12.8
4/4/17 7:00:00 AM;15.8
4/4/17 8:00:00 AM;26.0
4/4/17 9:00:00 AM;32.6
4/4/17 10:00:00 AM;34.7
4/4/17 11:00:00 AM;34.1
4/4/17 12:00:00 PM;36.8
4/4/17 1:00:00 PM;34.9
4/4/17 2:00:00 PM;35.7
4/4/17 3:00:00 PM;34.4
4/4/17 4:00:00 PM;30.3
4/4/17 5:00:00 PM;27.4
4/4/17 6:00:00 PM;26.8
4/4/17 7:00:00 PM;24.5
4/4/17 8:00:00 PM;23.5
4/4/17 9:00:00 PM;21.8
4/4/17 10:00:00 PM;20.8
4/4/17 11:00:00 PM;19.9
4/5/17 12:00:00 AM;20.4
4/5/17 1:00:00 AM;20.4
4/5/17 2:00:00 AM;20.0
4/5/17 3:00:00 AM;20.0
4/5/17 4:00:00 AM;19.6
4/5/17 5:00:00 AM;19.6
4/5/17 6:00:00 AM;16.0
4/5/17 7:00:00 AM;16.8
4/5/17 8:00:00 AM;22.9
4/5/17 9:00:00 AM;30.0
4/5/17 10:00:00 AM;33.6
4/5/17 11:00:00 AM;35.8
4/5/17 12:00:00 PM;32.4
4/5/17 1:00:00 PM;32.8
4/5/17 2:00:00 PM;32.3
4/5/17 3:00:00 PM;29.7
4/5/17 4:00:00 PM;27.5
4/5/17 5:00:00 PM;24.3
4/5/17 6:00:00 PM;26.1
4/5/17 7:00:00 PM;25.0
4/5/17 8:00:00 PM;22.7
4/5/17 9:00:00 PM;19.4
4/5/17 10:00:00 PM;18.2
4/5/17 11:00:00 PM;18.2
4/6/17 12:00:00 AM;17.1
4/6/17 1:00:00 AM;16.9
4/6/17 2:00:00 AM;17.7
4/6/17 3:00:00 AM;17.3
4/6/17 4:00:00 AM;17.4
4/6/17 5:00:00 AM;18.8
4/6/17 6:00:00 AM;14.9
4/6/17 7:00:00 AM;16.4
4/6/17 8:00:00 AM;23.3
4/6/17 9:00:00 AM;29.8
4/6/17 10:00:00 AM;31.3
4/6/17 11:00:00 AM;33.4
4/6/17 12:00:00 PM;34.3
4/6/17 1:00:00 PM;33.9
4/6/17 2:00:00 PM;33.2
4/6/17 3:00:00 PM;34.0
4/6/17 4:00:00 PM;28.6
4/6/17 5:00:00 PM;24.1
4/6/17 6:00:00 PM;25.3
4/6/17 7:00:00 PM;24.9
4/6/17 8:00:00 PM;24.2
4/6/17 9:00:00 PM;14.8
4/6/17 10:00:00 PM;14.9
4/6/17 11:00:00 PM;15.1
4/7/17 12:00:00 AM;15.9
4/7/17 1:00:00 AM;17.3
4/7/17 2:00:00 AM;15.3
4/7/17 3:00:00 AM;15.2
4/7/17 4:00:00 AM;15.1
4/7/17 5:00:00 AM;14.8
4/7/17 6:00:00 AM;13.0
4/7/17 7:00:00 AM;15.7
4/7/17 8:00:00 AM;23.5
4/7/17 9:00:00 AM;29.3
4/7/17 10:00:00 AM;33.4
4/7/17 11:00:00 AM;34.9
4/7/17 12:00:00 PM;34.4
4/7/17 1:00:00 PM;32.3
4/7/17 2:00:00 PM;31.2
4/7/17 3:00:00 PM;29.5
4/7/17 4:00:00 PM;25.7
4/7/17 5:00:00 PM;19.0
4/7/17 6:00:00 PM;20.9
4/7/17 7:00:00 PM;17.9
4/7/17 8:00:00 PM;13.8
4/7/17 9:00:00 PM;11.3
4/7/17 10:00:00 PM;11.2
4/7/17 11:00:00 PM;12.1
4/8/17 12:00:00 AM;11.7
4/8/17 1:00:00 AM;11.7
4/8/17 2:00:00 AM;12.1
4/8/17 3:00:00 AM;11.8
4/8/17 4:00:00 AM;11.7
4/8/17 5:00:00 AM;11.7
4/8/17 6:00:00 AM;8.9
4/8/17 7:00:00 AM;9.1
4/8/17 8:00:00 AM;9.9
4/8/17 9:00:00 AM;9.6
4/8/17 10:00:00 AM;11.1
4/8/17 11:00:00 AM;12.3
4/8/17 12:00:00 PM;13.2
4/8/17 1:00:00 PM;13.2
4/8/17 2:00:00 PM;14.2
4/8/17 3:00:00 PM;12.2
4/8/17 4:00:00 PM;12.3
4/8/17 5:00:00 PM;12.4
4/8/17 6:00:00 PM;14.0
4/8/17 7:00:00 PM;13.6
4/8/17 8:00:00 PM;16.4
4/8/17 9:00:00 PM;14.0
4/8/17 10:00:00 PM;14.0
4/8/17 11:00:00 PM;14.3
4/9/17 12:00:00 AM;14.2
4/9/17 1:00:00 AM;14.5
4/9/17 2:00:00 AM;14.3
4/9/17 3:00:00 AM;14.0
4/9/17 4:00:00 AM;14.2
4/9/17 5:00:00 AM;14.6
4/9/17 6:00:00 AM;12.5
4/9/17 7:00:00 AM;11.7
4/9/17 8:00:00 AM;13.0
4/9/17 9:00:00 AM;12.4
4/9/17 10:00:00 AM;12.0
4/9/17 11:00:00 AM;11.5
4/9/17 12:00:00 PM;11.8
4/9/17 1:00:00 PM;14.1
4/9/17 2:00:00 PM;14.1
4/9/17 3:00:00 PM;12.1
4/9/17 4:00:00 PM;12.4
4/9/17 5:00:00 PM;12.9
4/9/17 6:00:00 PM;15.0
4/9/17 7:00:00 PM;15.8
4/9/17 8:00:00 PM;16.2
4/9/17 9:00:00 PM;15.4
4/9/17 10:00:00 PM;15.4
4/9/17 11:00:00 PM;15.4
4/10/17 12:00:00 AM;15.3
4/10/17 1:00:00 AM;14.9
4/10/17 2:00:00 AM;16.1
4/10/17 3:00:00 AM;15.6
4/10/17 4:00:00 AM;15.5
4/10/17 5:00:00 AM;17.4
4/10/17 6:00:00 AM;13.2
4/10/17 7:00:00 AM;17.6
4/10/17 8:00:00 AM;24.3
4/10/17 9:00:00 AM;28.9
4/10/17 10:00:00 AM;33.8
4/10/17 11:00:00 AM;34.0
4/10/17 12:00:00 PM;36.0
4/10/17 1:00:00 PM;36.7
4/10/17 2:00:00 PM;35.7
4/10/17 3:00:00 PM;33.8
4/10/17 4:00:00 PM;29.9
4/10/17 5:00:00 PM;25.9
4/10/17 6:00:00 PM;23.0
4/10/17 7:00:00 PM;19.8
4/10/17 8:00:00 PM;18.7
4/10/17 9:00:00 PM;17.8
4/10/17 10:00:00 PM;17.6
4/10/17 11:00:00 PM;16.1
4/11/17 12:00:00 AM;16.1
4/11/17 1:00:00 AM;15.4
4/11/17 2:00:00 AM;15.7
4/11/17 3:00:00 AM;15.8
4/11/17 4:00:00 AM;15.7
4/11/17 5:00:00 AM;16.7
4/11/17 6:00:00 AM;14.2
4/11/17 7:00:00 AM;15.5
4/11/17 8:00:00 AM;22.4
4/11/17 9:00:00 AM;32.0
4/11/17 10:00:00 AM;33.6
4/11/17 11:00:00 AM;33.8
4/11/17 12:00:00 PM;35.5
4/11/17 1:00:00 PM;32.1
4/11/17 2:00:00 PM;34.7
4/11/17 3:00:00 PM;31.7
4/11/17 4:00:00 PM;31.0
4/11/17 5:00:00 PM;27.6
4/11/17 6:00:00 PM;27.7
4/11/17 7:00:00 PM;24.4
4/11/17 8:00:00 PM;21.9
4/11/17 9:00:00 PM;20.6
4/11/17 10:00:00 PM;20.6
4/11/17 11:00:00 PM;18.5
4/12/17 12:00:00 AM;18.0
4/12/17 1:00:00 AM;17.4
4/12/17 2:00:00 AM;18.0
4/12/17 3:00:00 AM;19.0
4/12/17 4:00:00 AM;18.2
4/12/17 5:00:00 AM;18.7
4/12/17 6:00:00 AM;16.1
4/12/17 7:00:00 AM;17.5
4/12/17 8:00:00 AM;21.4
4/12/17 9:00:00 AM;29.6
4/12/17 10:00:00 AM;32.2
4/12/17 11:00:00 AM;33.4
4/12/17 12:00:00 PM;34.7
4/12/17 1:00:00 PM;35.4
4/12/17 2:00:00 PM;35.6
4/12/17 3:00:00 PM;33.2
4/12/17 4:00:00 PM;29.6
4/12/17 5:00:00 PM;23.7
4/12/17 6:00:00 PM;23.5
4/12/17 7:00:00 PM;23.8
4/12/17 8:00:00 PM;21.8
4/12/17 9:00:00 PM;15.4
4/12/17 10:00:00 PM;14.4
4/12/17 11:00:00 PM;14.2
4/13/17 12:00:00 AM;14.4
4/13/17 1:00:00 AM;14.5
4/13/17 2:00:00 AM;13.6
4/13/17 3:00:00 AM;13.9
4/13/17 4:00:00 AM;14.0
4/13/17 5:00:00 AM;14.4
4/13/17 6:00:00 AM;12.3
4/13/17 7:00:00 AM;14.2
4/13/17 8:00:00 AM;21.4
4/13/17 9:00:00 AM;27.8
4/13/17 10:00:00 AM;29.5
4/13/17 11:00:00 AM;30.1
4/13/17 12:00:00 PM;33.7
4/13/17 1:00:00 PM;31.5
4/13/17 2:00:00 PM;30.5
4/13/17 3:00:00 PM;30.2
4/13/17 4:00:00 PM;29.3
4/13/17 5:00:00 PM;23.8
4/13/17 6:00:00 PM;25.2
4/13/17 7:00:00 PM;22.2
4/13/17 8:00:00 PM;15.7
4/13/17 9:00:00 PM;15.6
4/13/17 10:00:00 PM;15.6
4/13/17 11:00:00 PM;15.9
4/14/17 12:00:00 AM;16.2
4/14/17 1:00:00 AM;15.4
4/14/17 2:00:00 AM;15.9
4/14/17 3:00:00 AM;15.7
4/14/17 4:00:00 AM;15.5
4/14/17 5:00:00 AM;14.9
4/14/17 6:00:00 AM;12.5
4/14/17 7:00:00 AM;11.7
4/14/17 8:00:00 AM;11.9
4/14/17 9:00:00 AM;12.9
4/14/17 10:00:00 AM;12.9
4/14/17 11:00:00 AM;13.4
4/14/17 12:00:00 PM;14.0
4/14/17 1:00:00 PM;15.2
4/14/17 2:00:00 PM;12.8
4/14/17 3:00:00 PM;12.0
4/14/17 4:00:00 PM;12.4
4/14/17 5:00:00 PM;12.0
4/14/17 6:00:00 PM;14.5
4/14/17 7:00:00 PM;14.8
4/14/17 8:00:00 PM;15.1
4/14/17 9:00:00 PM;14.3
4/14/17 10:00:00 PM;14.5
4/14/17 11:00:00 PM;14.8
4/15/17 12:00:00 AM;14.4
4/15/17 1:00:00 AM;15.7
4/15/17 2:00:00 AM;15.0
4/15/17 3:00:00 AM;14.8
4/15/17 4:00:00 AM;15.7
4/15/17 5:00:00 AM;15.7
4/15/17 6:00:00 AM;11.4
4/15/17 7:00:00 AM;11.4
4/15/17 8:00:00 AM;11.7
4/15/17 9:00:00 AM;11.7
4/15/17 10:00:00 AM;12.6
4/15/17 11:00:00 AM;13.2
4/15/17 12:00:00 PM;12.7
4/15/17 1:00:00 PM;12.6
4/15/17 2:00:00 PM;14.0
4/15/17 3:00:00 PM;12.4
4/15/17 4:00:00 PM;12.0
4/15/17 5:00:00 PM;12.3
4/15/17 6:00:00 PM;14.6
4/15/17 7:00:00 PM;13.9
4/15/17 8:00:00 PM;14.7
4/15/17 9:00:00 PM;12.8
4/15/17 10:00:00 PM;12.0
4/15/17 11:00:00 PM;13.1
4/16/17 12:00:00 AM;12.8
4/16/17 1:00:00 AM;12.0
4/16/17 2:00:00 AM;12.2
4/16/17 3:00:00 AM;12.3
4/16/17 4:00:00 AM;12.9
4/16/17 5:00:00 AM;13.8
4/16/17 6:00:00 AM;12.3
4/16/17 7:00:00 AM;9.1
4/16/17 8:00:00 AM;9.6
4/16/17 9:00:00 AM;9.7
4/16/17 10:00:00 AM;9.6
4/16/17 11:00:00 AM;10.5
4/16/17 12:00:00 PM;9.5
4/16/17 1:00:00 PM;8.9
4/16/17 2:00:00 PM;8.7
4/16/17 3:00:00 PM;9.2
4/16/17 4:00:00 PM;9.0
4/16/17 5:00:00 PM;9.6
4/16/17 6:00:00 PM;14.3
4/16/17 7:00:00 PM;11.8
4/16/17 8:00:00 PM;11.4
4/16/17 9:00:00 PM;11.6
4/16/17 10:00:00 PM;11.4
4/16/17 11:00:00 PM;12.2
4/17/17 12:00:00 AM;11.9
4/17/17 1:00:00 AM;11.2
4/17/17 2:00:00 AM;12.0
4/17/17 3:00:00 AM;11.4
4/17/17 4:00:00 AM;12.2
4/17/17 5:00:00 AM;11.8
4/17/17 6:00:00 AM;9.5
4/17/17 7:00:00 AM;7.8
4/17/17 8:00:00 AM;8.7
4/17/17 9:00:00 AM;8.0
4/17/17 10:00:00 AM;8.8
4/17/17 11:00:00 AM;10.2
4/17/17 12:00:00 PM;10.6
4/17/17 1:00:00 PM;9.2
4/17/17 2:00:00 PM;9.8
4/17/17 3:00:00 PM;11.7
4/17/17 4:00:00 PM;8.8
4/17/17 5:00:00 PM;8.5
4/17/17 6:00:00 PM;11.3
4/17/17 7:00:00 PM;11.5
4/17/17 8:00:00 PM;10.7
4/17/17 9:00:00 PM;10.8
4/17/17 10:00:00 PM;10.9
4/17/17 11:00:00 PM;10.8
4/18/17 12:00:00 AM;10.8
4/18/17 1:00:00 AM;10.4
4/18/17 2:00:00 AM;10.9
4/18/17 3:00:00 AM;11.8
4/18/17 4:00:00 AM;10.8
4/18/17 5:00:00 AM;11.2
4/18/17 6:00:00 AM;9.0
4/18/17 7:00:00 AM;11.7
4/18/17 8:00:00 AM;22.0
4/18/17 9:00:00 AM;30.9
4/18/17 10:00:00 AM;33.8
4/18/17 11:00:00 AM;35.0
4/18/17 12:00:00 PM;35.7
4/18/17 1:00:00 PM;35.8
4/18/17 2:00:00 PM;34.8
4/18/17 3:00:00 PM;31.3
4/18/17 4:00:00 PM;31.1
4/18/17 5:00:00 PM;25.2
4/18/17 6:00:00 PM;25.5
4/18/17 7:00:00 PM;24.0
4/18/17 8:00:00 PM;20.2
4/18/17 9:00:00 PM;15.1
4/18/17 10:00:00 PM;14.1
4/18/17 11:00:00 PM;14.4
4/19/17 12:00:00 AM;14.6
4/19/17 1:00:00 AM;14.4
4/19/17 2:00:00 AM;14.1
