Year 2017
Date/time;DB031 (Immunogenetics)-Mains.Active energy [Ergon:Peak] (116961.8 kWh);DB031 (Immunogenetics)-Mains.Active energy [Ergon:Off-Peak] (0.0 kWh)
1/14/17 4:00:00 AM;17.0;0.0
1/14/17 5:00:00 AM;19.2;0.0
1/14/17 6:00:00 AM;24.5;0.0
1/14/17 7:00:00 AM;53.9;0.0
1/14/17 8:00:00 AM;36.8;0.0
1/14/17 9:00:00 AM;22.2;0.0
1/14/17 10:00:00 AM;22.0;0.0
1/14/17 11:00:00 AM;22.0;0.0
1/14/17 12:00:00 PM;24.7;0.0
1/14/17 1:00:00 PM;21.2;0.0
1/14/17 2:00:00 PM;22.1;0.0
1/14/17 3:00:00 PM;23.5;0.0
1/14/17 4:00:00 PM;23.9;0.0
1/14/17 5:00:00 PM;23.5;0.0
1/14/17 6:00:00 PM;23.9;0.0
1/14/17 7:00:00 PM;23.6;0.0
1/14/17 8:00:00 PM;19.1;0.0
1/14/17 9:00:00 PM;18.6;0.0
1/14/17 10:00:00 PM;17.4;0.0
1/14/17 11:00:00 PM;19.2;0.0
1/15/17 12:00:00 AM;19.3;0.0
1/15/17 1:00:00 AM;17.9;0.0
1/15/17 2:00:00 AM;18.1;0.0
1/15/17 3:00:00 AM;19.5;0.0
1/15/17 4:00:00 AM;19.1;0.0
1/15/17 5:00:00 AM;19.6;0.0
1/15/17 6:00:00 AM;23.8;0.0
1/15/17 7:00:00 AM;21.7;0.0
1/15/17 8:00:00 AM;22.5;0.0
1/15/17 9:00:00 AM;21.9;0.0
1/15/17 10:00:00 AM;20.5;0.0
1/15/17 11:00:00 AM;20.7;0.0
1/15/17 12:00:00 PM;21.9;0.0
1/15/17 1:00:00 PM;21.2;0.0
1/15/17 2:00:00 PM;22.0;0.0
1/15/17 3:00:00 PM;20.8;0.0
1/15/17 4:00:00 PM;21.3;0.0
1/15/17 5:00:00 PM;21.4;0.0
1/15/17 6:00:00 PM;22.7;0.0
1/15/17 7:00:00 PM;20.2;0.0
1/15/17 8:00:00 PM;18.4;0.0
1/15/17 9:00:00 PM;18.9;0.0
1/15/17 10:00:00 PM;19.5;0.0
1/15/17 11:00:00 PM;19.5;0.0
1/16/17 12:00:00 AM;19.3;0.0
1/16/17 1:00:00 AM;19.6;0.0
1/16/17 2:00:00 AM;19.7;0.0
1/16/17 3:00:00 AM;20.3;0.0
1/16/17 4:00:00 AM;19.5;0.0
1/16/17 5:00:00 AM;19.9;0.0
1/16/17 6:00:00 AM;22.0;0.0
1/16/17 7:00:00 AM;39.3;0.0
1/16/17 8:00:00 AM;49.7;0.0
1/16/17 9:00:00 AM;43.6;0.0
1/16/17 10:00:00 AM;42.9;0.0
1/16/17 11:00:00 AM;36.1;0.0
1/16/17 12:00:00 PM;45.5;0.0
1/16/17 1:00:00 PM;39.3;0.0
1/16/17 2:00:00 PM;74.5;0.0
1/16/17 3:00:00 PM;68.0;0.0
1/16/17 4:00:00 PM;22.1;0.0
1/16/17 5:00:00 PM;19.7;0.0
1/16/17 6:00:00 PM;21.0;0.0
1/16/17 7:00:00 PM;24.3;0.0
1/16/17 8:00:00 PM;18.8;0.0
1/16/17 9:00:00 PM;18.7;0.0
1/16/17 10:00:00 PM;18.7;0.0
1/16/17 11:00:00 PM;18.4;0.0
1/17/17 12:00:00 AM;18.8;0.0
1/17/17 1:00:00 AM;18.4;0.0
1/17/17 2:00:00 AM;18.4;0.0
1/17/17 3:00:00 AM;18.2;0.0
1/17/17 4:00:00 AM;18.6;0.0
1/17/17 5:00:00 AM;19.0;0.0
1/17/17 6:00:00 AM;23.3;0.0
1/17/17 7:00:00 AM;38.2;0.0
1/17/17 8:00:00 AM;49.6;0.0
1/17/17 9:00:00 AM;42.8;0.0
1/17/17 10:00:00 AM;41.8;0.0
1/17/17 11:00:00 AM;33.2;0.0
1/17/17 12:00:00 PM;45.1;0.0
1/17/17 1:00:00 PM;43.5;0.0
1/17/17 2:00:00 PM;76.8;0.0
1/17/17 3:00:00 PM;56.3;0.0
1/17/17 4:00:00 PM;19.6;0.0
1/17/17 5:00:00 PM;19.4;0.0
1/17/17 6:00:00 PM;20.7;0.0
1/17/17 7:00:00 PM;22.0;0.0
1/17/17 8:00:00 PM;18.6;0.0
1/17/17 9:00:00 PM;18.1;0.0
1/17/17 10:00:00 PM;18.2;0.0
1/17/17 11:00:00 PM;18.2;0.0
1/18/17 12:00:00 AM;17.7;0.0
1/18/17 1:00:00 AM;18.2;0.0
1/18/17 2:00:00 AM;18.2;0.0
1/18/17 3:00:00 AM;18.6;0.0
1/18/17 4:00:00 AM;18.2;0.0
1/18/17 5:00:00 AM;18.3;0.0
1/18/17 6:00:00 AM;23.8;0.0
1/18/17 7:00:00 AM;35.5;0.0
1/18/17 8:00:00 AM;52.9;0.0
1/18/17 9:00:00 AM;43.3;0.0
1/18/17 10:00:00 AM;42.3;0.0
1/18/17 11:00:00 AM;41.2;0.0
1/18/17 12:00:00 PM;41.7;0.0
1/18/17 1:00:00 PM;39.0;0.0
1/18/17 2:00:00 PM;75.6;0.0
1/18/17 3:00:00 PM;52.5;0.0
1/18/17 4:00:00 PM;22.2;0.0
1/18/17 5:00:00 PM;21.8;0.0
1/18/17 6:00:00 PM;22.9;0.0
1/18/17 7:00:00 PM;22.6;0.0
1/18/17 8:00:00 PM;17.6;0.0
1/18/17 9:00:00 PM;17.9;0.0
1/18/17 10:00:00 PM;19.7;0.0
1/18/17 11:00:00 PM;19.8;0.0
1/19/17 12:00:00 AM;19.8;0.0
1/19/17 1:00:00 AM;20.1;0.0
1/19/17 2:00:00 AM;19.9;0.0
1/19/17 3:00:00 AM;19.8;0.0
1/19/17 4:00:00 AM;19.8;0.0
1/19/17 5:00:00 AM;20.0;0.0
1/19/17 6:00:00 AM;19.6;0.0
1/19/17 7:00:00 AM;40.9;0.0
1/19/17 8:00:00 AM;38.9;0.0
1/19/17 9:00:00 AM;91.4;0.0
1/19/17 10:00:00 AM;103.8;0.0
1/19/17 11:00:00 AM;83.6;0.0
1/19/17 12:00:00 PM;41.4;0.0
1/19/17 1:00:00 PM;41.3;0.0
1/19/17 2:00:00 PM;42.9;0.0
1/19/17 3:00:00 PM;44.8;0.0
1/19/17 4:00:00 PM;20.5;0.0
1/19/17 5:00:00 PM;22.9;0.0
1/19/17 6:00:00 PM;23.7;0.0
1/19/17 7:00:00 PM;24.2;0.0
1/19/17 8:00:00 PM;24.2;0.0
1/19/17 9:00:00 PM;24.3;0.0
1/19/17 10:00:00 PM;23.3;0.0
1/19/17 11:00:00 PM;23.4;0.0
1/20/17 12:00:00 AM;23.6;0.0
1/20/17 1:00:00 AM;22.6;0.0
1/20/17 2:00:00 AM;23.7;0.0
1/20/17 3:00:00 AM;22.5;0.0
1/20/17 4:00:00 AM;19.6;0.0
1/20/17 5:00:00 AM;19.0;0.0
1/20/17 6:00:00 AM;22.8;0.0
1/20/17 7:00:00 AM;34.1;0.0
1/20/17 8:00:00 AM;61.1;0.0
1/20/17 9:00:00 AM;40.7;0.0
1/20/17 10:00:00 AM;41.5;0.0
1/20/17 11:00:00 AM;43.0;0.0
1/20/17 12:00:00 PM;43.1;0.0
1/20/17 1:00:00 PM;47.9;0.0
1/20/17 2:00:00 PM;62.8;0.0
1/20/17 3:00:00 PM;33.9;0.0
1/20/17 4:00:00 PM;19.6;0.0
1/20/17 5:00:00 PM;20.7;0.0
1/20/17 6:00:00 PM;24.2;0.0
1/20/17 7:00:00 PM;24.6;0.0
1/20/17 8:00:00 PM;19.0;0.0
1/20/17 9:00:00 PM;18.9;0.0
1/20/17 10:00:00 PM;19.1;0.0
1/20/17 11:00:00 PM;18.9;0.0
1/21/17 12:00:00 AM;19.2;0.0
1/21/17 1:00:00 AM;19.0;0.0
1/21/17 2:00:00 AM;19.0;0.0
1/21/17 3:00:00 AM;19.2;0.0
1/21/17 4:00:00 AM;18.9;0.0
1/21/17 5:00:00 AM;19.2;0.0
1/21/17 6:00:00 AM;24.2;0.0
1/21/17 7:00:00 AM;47.0;0.0
1/21/17 8:00:00 AM;42.0;0.0
1/21/17 9:00:00 AM;21.4;0.0
1/21/17 10:00:00 AM;21.0;0.0
1/21/17 11:00:00 AM;20.8;0.0
1/21/17 12:00:00 PM;22.2;0.0
1/21/17 1:00:00 PM;23.8;0.0
1/21/17 2:00:00 PM;25.1;0.0
1/21/17 3:00:00 PM;24.8;0.0
1/21/17 4:00:00 PM;24.9;0.0
1/21/17 5:00:00 PM;25.0;0.0
1/21/17 6:00:00 PM;24.6;0.0
1/21/17 7:00:00 PM;25.0;0.0
1/21/17 8:00:00 PM;19.7;0.0
1/21/17 9:00:00 PM;19.9;0.0
1/21/17 10:00:00 PM;19.6;0.0
1/21/17 11:00:00 PM;19.5;0.0
1/22/17 12:00:00 AM;19.8;0.0
1/22/17 1:00:00 AM;19.8;0.0
1/22/17 2:00:00 AM;19.2;0.0
1/22/17 3:00:00 AM;19.5;0.0
1/22/17 4:00:00 AM;19.7;0.0
1/22/17 5:00:00 AM;19.9;0.0
1/22/17 6:00:00 AM;24.7;0.0
1/22/17 7:00:00 AM;24.4;0.0
1/22/17 8:00:00 AM;24.9;0.0
1/22/17 9:00:00 AM;23.4;0.0
1/22/17 10:00:00 AM;23.4;0.0
1/22/17 11:00:00 AM;24.2;0.0
1/22/17 12:00:00 PM;24.0;0.0
1/22/17 1:00:00 PM;24.1;0.0
1/22/17 2:00:00 PM;24.8;0.0
1/22/17 3:00:00 PM;24.6;0.0
1/22/17 4:00:00 PM;24.5;0.0
1/22/17 5:00:00 PM;24.4;0.0
1/22/17 6:00:00 PM;24.2;0.0
1/22/17 7:00:00 PM;25.2;0.0
1/22/17 8:00:00 PM;19.5;0.0
1/22/17 9:00:00 PM;18.6;0.0
1/22/17 10:00:00 PM;18.9;0.0
1/22/17 11:00:00 PM;19.0;0.0
1/23/17 12:00:00 AM;18.8;0.0
1/23/17 1:00:00 AM;19.3;0.0
1/23/17 2:00:00 AM;18.9;0.0
1/23/17 3:00:00 AM;19.1;0.0
1/23/17 4:00:00 AM;19.1;0.0
1/23/17 5:00:00 AM;19.1;0.0
1/23/17 6:00:00 AM;24.1;0.0
1/23/17 7:00:00 AM;35.7;0.0
1/23/17 8:00:00 AM;57.1;0.0
1/23/17 9:00:00 AM;44.5;0.0
1/23/17 10:00:00 AM;45.6;0.0
1/23/17 11:00:00 AM;44.9;0.0
1/23/17 12:00:00 PM;42.6;0.0
1/23/17 1:00:00 PM;46.6;0.0
1/23/17 2:00:00 PM;70.6;0.0
1/23/17 3:00:00 PM;71.8;0.0
1/23/17 4:00:00 PM;25.8;0.0
1/23/17 5:00:00 PM;19.0;0.0
1/23/17 6:00:00 PM;24.0;0.0
1/23/17 7:00:00 PM;23.6;0.0
1/23/17 8:00:00 PM;19.0;0.0
1/23/17 9:00:00 PM;19.0;0.0
1/23/17 10:00:00 PM;18.9;0.0
1/23/17 11:00:00 PM;37.6;0.0
1/24/17 12:00:00 AM;57.3;0.0
1/24/17 1:00:00 AM;58.1;0.0
1/24/17 2:00:00 AM;57.6;0.0
1/24/17 3:00:00 AM;56.2;0.0
1/24/17 4:00:00 AM;57.1;0.0
1/24/17 5:00:00 AM;57.7;0.0
1/24/17 6:00:00 AM;78.8;0.0
1/24/17 7:00:00 AM;50.1;0.0
1/24/17 8:00:00 AM;62.0;0.0
1/24/17 9:00:00 AM;44.9;0.0
1/24/17 10:00:00 AM;44.8;0.0
1/24/17 11:00:00 AM;44.4;0.0
1/24/17 12:00:00 PM;46.9;0.0
1/24/17 1:00:00 PM;47.1;0.0
1/24/17 2:00:00 PM;81.7;0.0
1/24/17 3:00:00 PM;75.8;0.0
1/24/17 4:00:00 PM;25.6;0.0
1/24/17 5:00:00 PM;23.8;0.0
1/24/17 6:00:00 PM;23.6;0.0
1/24/17 7:00:00 PM;24.3;0.0
1/24/17 8:00:00 PM;19.3;0.0
1/24/17 9:00:00 PM;19.6;0.0
1/24/17 10:00:00 PM;19.3;0.0
1/24/17 11:00:00 PM;19.2;0.0
1/25/17 12:00:00 AM;19.4;0.0
1/25/17 1:00:00 AM;19.2;0.0
1/25/17 2:00:00 AM;19.4;0.0
1/25/17 3:00:00 AM;19.7;0.0
1/25/17 4:00:00 AM;19.5;0.0
1/25/17 5:00:00 AM;19.4;0.0
1/25/17 6:00:00 AM;24.1;0.0
1/25/17 7:00:00 AM;35.4;0.0
1/25/17 8:00:00 AM;54.0;0.0
1/25/17 9:00:00 AM;48.8;0.0
1/25/17 10:00:00 AM;44.0;0.0
1/25/17 11:00:00 AM;44.3;0.0
1/25/17 12:00:00 PM;46.7;0.0
1/25/17 1:00:00 PM;54.1;0.0
1/25/17 2:00:00 PM;79.4;0.0
1/25/17 3:00:00 PM;76.8;0.0
1/25/17 4:00:00 PM;26.8;0.0
1/25/17 5:00:00 PM;24.4;0.0
1/25/17 6:00:00 PM;24.3;0.0
1/25/17 7:00:00 PM;25.5;0.0
1/25/17 8:00:00 PM;19.6;0.0
1/25/17 9:00:00 PM;19.8;0.0
1/25/17 10:00:00 PM;19.6;0.0
1/25/17 11:00:00 PM;19.9;0.0
