Year 2007
Date/time;018 (Library)-Mains.Active energy (105936.0 kWh)
12/18/07 11:00:00 AM;386.8
12/18/07 12:00:00 PM;330.1
12/18/07 1:00:00 PM;313.1
12/18/07 2:00:00 PM;402.2
12/18/07 3:00:00 PM;472.8
12/18/07 4:00:00 PM;468.7
12/18/07 5:00:00 PM;411.1
12/18/07 6:00:00 PM;209.7
12/18/07 7:00:00 PM;86.9
12/18/07 8:00:00 PM;50.6
12/18/07 9:00:00 PM;43.7
12/18/07 10:00:00 PM;46.5
12/18/07 11:00:00 PM;219.8
12/19/07 12:00:00 AM;226.8
12/19/07 1:00:00 AM;238.3
12/19/07 2:00:00 AM;220.8
12/19/07 3:00:00 AM;224.3
12/19/07 4:00:00 AM;221.1
12/19/07 5:00:00 AM;223.3
12/19/07 6:00:00 AM;408.2
12/19/07 7:00:00 AM;449.6
12/19/07 8:00:00 AM;419.5
12/19/07 9:00:00 AM;460.7
12/19/07 10:00:00 AM;466.5
12/19/07 11:00:00 AM;462.9
12/19/07 12:00:00 PM;467.8
12/19/07 1:00:00 PM;465.4
12/19/07 2:00:00 PM;465.0
12/19/07 3:00:00 PM;465.8
12/19/07 4:00:00 PM;462.1
12/19/07 5:00:00 PM;452.1
12/19/07 6:00:00 PM;211.5
12/19/07 7:00:00 PM;193.1
12/19/07 8:00:00 PM;186.7
12/19/07 9:00:00 PM;148.1
12/19/07 10:00:00 PM;42.6
12/19/07 11:00:00 PM;151.7
12/20/07 12:00:00 AM;159.6
12/20/07 1:00:00 AM;194.6
12/20/07 2:00:00 AM;158.7
12/20/07 3:00:00 AM;160.1
12/20/07 4:00:00 AM;161.0
12/20/07 5:00:00 AM;165.6
12/20/07 6:00:00 AM;351.8
12/20/07 7:00:00 AM;376.1
12/20/07 8:00:00 AM;388.0
12/20/07 9:00:00 AM;392.6
12/20/07 10:00:00 AM;400.8
12/20/07 11:00:00 AM;396.4
12/20/07 12:00:00 PM;403.3
12/20/07 1:00:00 PM;409.9
12/20/07 2:00:00 PM;407.9
12/20/07 3:00:00 PM;405.8
12/20/07 4:00:00 PM;402.4
12/20/07 5:00:00 PM;393.6
12/20/07 6:00:00 PM;207.7
12/20/07 7:00:00 PM;101.6
12/20/07 8:00:00 PM;51.7
12/20/07 9:00:00 PM;46.7
12/20/07 10:00:00 PM;45.2
12/20/07 11:00:00 PM;73.0
12/21/07 12:00:00 AM;69.4
12/21/07 1:00:00 AM;71.0
12/21/07 2:00:00 AM;72.8
12/21/07 3:00:00 AM;69.1
12/21/07 4:00:00 AM;74.6
12/21/07 5:00:00 AM;77.7
12/21/07 6:00:00 AM;262.4
12/21/07 7:00:00 AM;273.5
12/21/07 8:00:00 AM;400.8
12/21/07 9:00:00 AM;477.9
12/21/07 10:00:00 AM;472.0
12/21/07 11:00:00 AM;478.3
12/21/07 12:00:00 PM;475.7
12/21/07 1:00:00 PM;478.1
12/21/07 2:00:00 PM;477.3
12/21/07 3:00:00 PM;473.2
12/21/07 4:00:00 PM;472.9
12/21/07 5:00:00 PM;451.0
12/21/07 6:00:00 PM;196.6
12/21/07 7:00:00 PM;110.8
12/21/07 8:00:00 PM;46.6
12/21/07 9:00:00 PM;45.1
12/21/07 10:00:00 PM;47.6
12/21/07 11:00:00 PM;225.1
12/22/07 12:00:00 AM;234.4
12/22/07 1:00:00 AM;222.2
12/22/07 2:00:00 AM;262.5
12/22/07 3:00:00 AM;223.6
12/22/07 4:00:00 AM;221.1
12/22/07 5:00:00 AM;221.3
12/22/07 6:00:00 AM;219.5
12/22/07 7:00:00 AM;207.0
12/22/07 8:00:00 AM;194.3
12/22/07 9:00:00 AM;166.3
12/22/07 10:00:00 AM;122.1
12/22/07 11:00:00 AM;273.1
12/22/07 12:00:00 PM;304.8
12/22/07 1:00:00 PM;300.8
12/22/07 2:00:00 PM;301.7
12/22/07 3:00:00 PM;301.2
12/22/07 4:00:00 PM;297.0
12/22/07 5:00:00 PM;182.7
12/22/07 6:00:00 PM;199.8
12/22/07 7:00:00 PM;216.6
12/22/07 8:00:00 PM;172.0
12/22/07 9:00:00 PM;132.7
12/22/07 10:00:00 PM;127.0
12/22/07 11:00:00 PM;114.9
12/23/07 12:00:00 AM;111.5
12/23/07 1:00:00 AM;109.5
12/23/07 2:00:00 AM;118.4
12/23/07 3:00:00 AM;106.3
12/23/07 4:00:00 AM;108.4
12/23/07 5:00:00 AM;101.0
12/23/07 6:00:00 AM;107.2
12/23/07 7:00:00 AM;100.1
12/23/07 8:00:00 AM;102.3
12/23/07 9:00:00 AM;100.6
12/23/07 10:00:00 AM;97.2
12/23/07 11:00:00 AM;281.5
12/23/07 12:00:00 PM;307.1
12/23/07 1:00:00 PM;303.0
12/23/07 2:00:00 PM;305.3
12/23/07 3:00:00 PM;303.5
12/23/07 4:00:00 PM;299.2
12/23/07 5:00:00 PM;183.5
12/23/07 6:00:00 PM;199.9
12/23/07 7:00:00 PM;216.0
12/23/07 8:00:00 PM;180.0
12/23/07 9:00:00 PM;136.8
12/23/07 10:00:00 PM;101.2
12/23/07 11:00:00 PM;101.7
12/24/07 12:00:00 AM;92.6
12/24/07 1:00:00 AM;72.3
12/24/07 2:00:00 AM;46.0
12/24/07 3:00:00 AM;42.2
12/24/07 4:00:00 AM;47.1
12/24/07 5:00:00 AM;81.3
12/24/07 6:00:00 AM;414.2
12/24/07 7:00:00 AM;449.2
12/24/07 8:00:00 AM;454.4
12/24/07 9:00:00 AM;459.9
12/24/07 10:00:00 AM;458.7
12/24/07 11:00:00 AM;460.9
12/24/07 12:00:00 PM;438.2
12/24/07 1:00:00 PM;437.0
12/24/07 2:00:00 PM;386.7
12/24/07 3:00:00 PM;301.9
12/24/07 4:00:00 PM;295.6
12/24/07 5:00:00 PM;298.7
12/24/07 6:00:00 PM;55.1
12/24/07 7:00:00 PM;44.4
12/24/07 8:00:00 PM;41.6
12/24/07 9:00:00 PM;41.0
12/24/07 10:00:00 PM;40.4
12/24/07 11:00:00 PM;201.1
12/25/07 12:00:00 AM;217.0
12/25/07 1:00:00 AM;199.0
12/25/07 2:00:00 AM;171.0
12/25/07 3:00:00 AM;127.5
12/25/07 4:00:00 AM;105.2
12/25/07 5:00:00 AM;96.8
12/25/07 6:00:00 AM;268.1
12/25/07 7:00:00 AM;292.9
12/25/07 8:00:00 AM;293.5
12/25/07 9:00:00 AM;291.6
12/25/07 10:00:00 AM;292.5
12/25/07 11:00:00 AM;291.7
12/25/07 12:00:00 PM;292.6
12/25/07 1:00:00 PM;297.5
12/25/07 2:00:00 PM;291.6
12/25/07 3:00:00 PM;295.8
12/25/07 4:00:00 PM;292.9
12/25/07 5:00:00 PM;293.2
12/25/07 6:00:00 PM;56.1
12/25/07 7:00:00 PM;61.3
12/25/07 8:00:00 PM;44.6
12/25/07 9:00:00 PM;38.0
12/25/07 10:00:00 PM;49.7
12/25/07 11:00:00 PM;178.4
12/26/07 12:00:00 AM;126.2
12/26/07 1:00:00 AM;38.1
12/26/07 2:00:00 AM;47.9
12/26/07 3:00:00 AM;42.3
12/26/07 4:00:00 AM;42.4
12/26/07 5:00:00 AM;42.7
12/26/07 6:00:00 AM;261.9
12/26/07 7:00:00 AM;291.8
12/26/07 8:00:00 AM;290.5
12/26/07 9:00:00 AM;276.9
12/26/07 10:00:00 AM;275.3
12/26/07 11:00:00 AM;267.7
12/26/07 12:00:00 PM;268.0
12/26/07 1:00:00 PM;262.1
12/26/07 2:00:00 PM;256.0
12/26/07 3:00:00 PM;262.5
12/26/07 4:00:00 PM;253.8
12/26/07 5:00:00 PM;260.6
12/26/07 6:00:00 PM;52.1
12/26/07 7:00:00 PM;45.5
12/26/07 8:00:00 PM;42.0
12/26/07 9:00:00 PM;37.4
12/26/07 10:00:00 PM;44.6
12/26/07 11:00:00 PM;191.0
12/27/07 12:00:00 AM;90.9
12/27/07 1:00:00 AM;40.4
12/27/07 2:00:00 AM;38.4
12/27/07 3:00:00 AM;40.5
12/27/07 4:00:00 AM;40.0
12/27/07 5:00:00 AM;40.6
12/27/07 6:00:00 AM;261.0
