wkt_geom,OBJECTID,GID,BLD_TYPE,BLD_FLOORS,GEOM_AREA,COMMENTS,TAG_X,TAG_Y,TAG_VALUE,TAG_SIZE,TAG_ANGLE,TAG_JUST,BLD_HEIGHT,BLD_NAME,BLD_NUM,BLD_LEVEL,BLDG_NUM,DATE_BUILT,STOREY_HEI,ACCESIBLE_,BLD_CLASS,BLD_ALIAS,BLD_STATE,BLD_WF_DES,CAMPUS,NEXUS,BLD_GFA,BLD_UFA,ANN_REP,KEYWORDS,PRECINCT,ACM,URL,DFROM,DTO,CONF_SPACE,CONF_DESC,LINEAGE_DA,LINEAGE_PA,DATE_DEMOL,FIRE_PANEL,FIRE_SPRIN,FIRE_SERVI,TOOLTIP,Shape_Leng,Shape_Area
"Polygon ((146.75728369600005863 -19.3260855429999765, 146.75728150200006894 -19.32608473899995261, 146.75727933800010305 -19.32608386199996175, 146.75727720800011866 -19.32608291499997222, 146.75727511400009462 -19.32608189799992715, 146.75727305900011288 -19.32608081199992967, 146.75727104500003861 -19.32607965799996919, 146.75726907400007804 -19.32607843899995714, 146.75726714900008574 -19.32607715499995038, 146.75726527300002999 -19.32607580899997402, 146.75726344700001391 -19.3260744009999712, 146.75726167400011946 -19.32607293299997764, 146.7572599560000981 -19.32607140799996159, 146.75725829500004238 -19.32606982699996934, 146.75725669300004483 -19.32606819199997972, 146.75725515200008431 -19.32606650499997158, 146.75725367400002597 -19.32606476799998063, 146.75725226100007603 -19.32606298299992886, 146.75725091400011024 -19.32606115199996566, 146.75724963500010745 -19.32605927799994561, 146.75724842600004649 -19.32605736299996124, 146.75724728800003049 -19.32605540799994515, 146.75724622200004887 -19.32605341799995813, 146.75724523000008048 -19.32605139299994335, 146.75724431300011474 -19.32604933699997218, 146.7572434720000274 -19.32604725199996665, 146.75724270800003524 -19.32604513999996243, 146.757242022000014 -19.32604300399992781, 146.75724141400007738 -19.32604084599995531, 146.75724088700007997 -19.3260386699999458, 146.7572404390000429 -19.32603647799993496, 146.75724007300004814 -19.32603427199995849, 146.75723978700011685 -19.32603205599997409, 146.7572395840001036 -19.32602983099997118, 146.75723946200002956 -19.32602760099996431, 146.75723942100000841 -19.32602536899997858, 146.75723946300001899 -19.32602313599994659, 146.75723958700007188 -19.32602090599993971, 146.7572397930000534 -19.32601868199992623, 146.7572400800000878 -19.3260164649999524, 146.75724044900005083 -19.32601425999996536, 146.75724089800007732 -19.32601206799995452, 146.75724142700005359 -19.32600989199994501, 146.75724203600009332 -19.32600773499996194, 146.7572427240000934 -19.32600559999997358, 146.75724349000006441 -19.32600348899995879, 146.7572443320000275 -19.32600140399995325, 146.75724525100008577 -19.32599934799998209, 146.75724624500003301 -19.32599732399995673, 146.75724731200011774 -19.32599533399996972, 146.75724845200011259 -19.32599338099993247, 146.75724966300003871 -19.32599146699993753, 146.75725094400002035 -19.32598959399996374, 146.75725229200008926 -19.32598776399993312, 146.75725370700001804 -19.32598597999992762, 146.75725518600006581 -19.32598424399998294, 146.75725672900011887 -19.32598255799996423, 146.75725833200010584 -19.32598092399996403, 146.7572599940000373 -19.3259793439999612, 146.7572617140000375 -19.32597781999993458, 146.75726348800003507 -19.32597635399997671, 146.75726531500004057 -19.32597494799995275, 146.75726719200008574 -19.32597360199997638, 146.75726911800006746 -19.32597231999994847, 146.75727109000001747 -19.32597110199998269, 146.75727310500008116 -19.32596995099993364, 146.75727516100005232 -19.32596886599998243, 146.75727725600006579 -19.32596784999992678, 146.75727938700003961 -19.32596690499997294, 146.75728155100011918 -19.32596602999996094, 146.75728374600009829 -19.32596522699992647, 146.75728596900000866 -19.32596449799996208, 146.75728821800009882 -19.32596384199996464, 146.75729048900007001 -19.32596326199995929, 146.75729278000005706 -19.32596275699995658, 146.75729508900008113 -19.32596232799994596, 146.75729741100008141 -19.32596197499992741, 146.75729974600005789 -19.32596169999993663, 146.75730208900006346 -19.32596150199992735, 146.75730443700001615 -19.32596138199994584, 146.75730678900004023 -19.32596133899994584, 146.7573091410000643 -19.32596137499996303, 146.7573114900001201 -19.32596148799996172, 146.75731383400011509 -19.32596167899993134, 146.75731616900009158 -19.3259619469999393, 146.7573184930000707 -19.32596229199992877, 146.7573208030000842 -19.32596271399995658, 146.7573230960000501 -19.32596321299996589, 146.75732536900011382 -19.32596378699997786, 146.75732762000006915 -19.32596443499994621, 146.75732984500007205 -19.32596515799997405, 146.75733204300001944 -19.32596595399996886, 146.75785456500011605 -19.32616517599996087, 146.75788206900006116 -19.32617652999994107, 146.75791755600005217 -19.32619112699995867, 146.75791968100008944 -19.32619204399998125, 146.75792177200003152 -19.32619302899996683, 146.75792382400004499 -19.32619408299996167, 146.75792583800011926 -19.32619520499997634, 146.75792780800009041 -19.32619639199992889, 146.75792973500006156 -19.32619764299994358, 146.75793161400008557 -19.32619895699997414, 146.75793344400005935 -19.32620033299997431, 146.75793522200001462 -19.3262017679999758, 146.75793694700007563 -19.32620325999994293, 146.75793861600004675 -19.32620480899993254, 146.75794022700006281 -19.32620641199997635, 146.75794177900002069 -19.32620806699998184, 146.75794326900006581 -19.32620977299995957, 146.75794469600009506 -19.32621152599995185, 146.75794605800001591 -19.32621332599995867, 146.75794735300007687 -19.3262151689999655, 146.75794857900007173 -19.32621705399998291, 146.75794973600011417 -19.32621897899997521, 146.75795082200011166 -19.32622093999992785, 146.75795183500008534 -19.3262229359999651, 146.75795277500003522 -19.32622496399994816, 146.7579536390001067 -19.32622702199995501, 146.75795442800006185 -19.32622910799994997, 146.7579551400000355 -19.32623121799997534, 146.75795577400003822 -19.32623334999993858, 146.75795633000007001 -19.32623550199997453, 146.75795680700002777 -19.32623767099994438, 146.75795720300004632 -19.32623985499998298, 146.75795752000010452 -19.32624204999996209, 146.75795775600010984 -19.32624425399995971, 146.75795791100006227 -19.32624646499994014, 146.75795798600006492 -19.32624867999993512, 146.75795797800003584 -19.32625089599997636, 146.75795789000005698 -19.32625310999998192, 146.75795772100002523 -19.32625531999997293, 146.75795747100005428 -19.32625752299998112, 146.75795714100001987 -19.32625971599998138, 146.75795673000004626 -19.32626189699993802, 146.7579562400001123 -19.3262640629999396, 146.75795567000011488 -19.32626621199995043, 146.75795502200003284 -19.32626834099994539, 146.75795429700008299 -19.32627044699995622, 146.75795349500003795 -19.32627252799994721, 146.75795261700011451 -19.3262745809999501, 146.75795166500006417 -19.32627660399992919, 146.75795063900011428 -19.32627859399997305, 146.75794954100001632 -19.32628054899993231, 146.75794837200010079 -19.32628246699994179, 146.75794713300001604 -19.32628434499997638, 146.7579458270000714 -19.32628618099994355, 146.75794445400003951 -19.32628797299997814, 146.7579430160000129 -19.32628971799994133, 146.75794151500008411 -19.3262914149999574, 146.75793995300011829 -19.32629306099994437, 146.75793833100010488 -19.32629465499996968, 146.75793665200001215 -19.32629619399995136, 146.75793491800004631 -19.32629767699995682, 146.75793313100007254 -19.32629910199995038, 146.75793129200008025 -19.32630046699995319, 146.75792940400003772 -19.32630176999992955, 146.75792747000002691 -19.32630300999994688, 146.75792549200002668 -19.32630418599995892, 146.75792347200001586 -19.32630529599992997, 146.757921412000087 -19.32630633799993802, 146.75791931600008411 -19.32630731199992624, 146.75791718500011029 -19.32630821599997262, 146.75791502200002014 -19.32630904899997404, 146.75791283000000931 -19.32630980999994108, 146.75791061100005663 -19.32631049899993059, 146.75790836900011982 -19.32631111299997428, 146.75790610600006403 -19.32631165399993733, 146.75790382400009548 -19.32631211899996515, 146.75790152600006877 -19.32631250899993347, 146.75789921500006585 -19.32631282299996656, 146.75789689500004442 -19.3263130599999613, 146.7578945670001076 -19.32631321999997454, 146.75789223500009939 -19.32631330399993885, 146.75788990100011233 -19.32631331099997851, 146.7578875680001147 -19.32631323999993356, 146.75788523900007476 -19.32631309299995337, 146.75788291700007449 -19.32631286799994541, 146.75788060400009272 -19.3263125679999348, 146.75787830400008716 -19.32631219099994269, 146.75787601900003665 -19.3263117379999585, 146.75787375300001258 -19.32631121099996108, 146.75787150600001496 -19.32631060799997158, 146.75786928400009401 -19.3263099329999477, 146.75786708700002237 -19.32630918399996744, 146.75766258800001651 -19.32623342199997296, 146.75745971100002407 -19.32615382699992779, 146.75745089600002302 -19.32616189199995915, 146.75743713300005311 -19.32617258799996307, 146.75742792100004408 -19.32617484899992633, 146.75741766500004815 -19.32617393399993944, 146.75740780900002846 -19.32617153099994312, 146.75740156500000921 -19.32616916299997456, 146.75739714400003777 -19.32616740699995717, 146.75738756200007629 -19.32616322699993816, 146.7573768500000142 -19.32615677499995854, 146.75737007400005041 -19.32614878799995495, 146.75736711900003684 -19.32613803499992855, 146.75736647000007906 -19.32611791599993012, 146.75728369600005863 -19.3260855429999765))",116,1806,GENERAL,3,1140.351959,INSERTED BY JCU,146.7575936,-19.32613806,1,0.999992419,6.283184452,MC,0,Ken Back Chancellery Building,1,,,,3,ST,,1,EXISTING,,TSV,,3584,2545,T,"ken black, reception, information, faculty, corporate services, student services, student administration, academic services, chancel????",UNICENTRAL,T,,,,Yes,Lift Shafts,7/9/16,1806,,20,0,T,,0.001698831,9.80E-08
