Year 2017
Date/time;134(Education Central)-Mains.Active energy (199859.9 kWh)
2/25/17 1:00:00 PM;46.2
2/25/17 2:00:00 PM;40.3
2/25/17 3:00:00 PM;36.1
2/25/17 4:00:00 PM;37.0
2/25/17 5:00:00 PM;33.7
2/25/17 6:00:00 PM;36.1
2/25/17 7:00:00 PM;32.0
2/25/17 8:00:00 PM;31.8
2/25/17 9:00:00 PM;33.0
2/25/17 10:00:00 PM;31.3
2/25/17 11:00:00 PM;29.4
2/26/17 12:00:00 AM;28.9
2/26/17 1:00:00 AM;30.0
2/26/17 2:00:00 AM;27.8
2/26/17 3:00:00 AM;31.3
2/26/17 4:00:00 AM;27.6
2/26/17 5:00:00 AM;31.0
2/26/17 6:00:00 AM;29.9
2/26/17 7:00:00 AM;32.1
2/26/17 8:00:00 AM;29.4
2/26/17 9:00:00 AM;39.1
2/26/17 10:00:00 AM;46.3
2/26/17 11:00:00 AM;41.9
2/26/17 12:00:00 PM;51.9
2/26/17 1:00:00 PM;46.8
2/26/17 2:00:00 PM;44.6
2/26/17 3:00:00 PM;41.3
2/26/17 4:00:00 PM;44.5
2/26/17 5:00:00 PM;33.8
2/26/17 6:00:00 PM;30.7
2/26/17 7:00:00 PM;33.9
2/26/17 8:00:00 PM;28.1
2/26/17 9:00:00 PM;34.9
2/26/17 10:00:00 PM;33.0
2/26/17 11:00:00 PM;40.9
2/27/17 12:00:00 AM;34.8
2/27/17 1:00:00 AM;31.2
2/27/17 2:00:00 AM;32.0
2/27/17 3:00:00 AM;28.8
2/27/17 4:00:00 AM;33.0
2/27/17 5:00:00 AM;34.5
2/27/17 6:00:00 AM;50.3
2/27/17 7:00:00 AM;75.9
2/27/17 8:00:00 AM;83.6
2/27/17 9:00:00 AM;99.8
2/27/17 10:00:00 AM;99.5
2/27/17 11:00:00 AM;97.7
2/27/17 12:00:00 PM;100.5
2/27/17 1:00:00 PM;98.0
2/27/17 2:00:00 PM;99.5
2/27/17 3:00:00 PM;99.6
2/27/17 4:00:00 PM;87.0
2/27/17 5:00:00 PM;54.6
2/27/17 6:00:00 PM;45.9
2/27/17 7:00:00 PM;42.2
2/27/17 8:00:00 PM;42.2
2/27/17 9:00:00 PM;37.6
2/27/17 10:00:00 PM;40.0
2/27/17 11:00:00 PM;34.3
2/28/17 12:00:00 AM;38.2
2/28/17 1:00:00 AM;33.2
2/28/17 2:00:00 AM;31.6
2/28/17 3:00:00 AM;34.1
2/28/17 4:00:00 AM;31.4
2/28/17 5:00:00 AM;39.1
2/28/17 6:00:00 AM;44.1
2/28/17 7:00:00 AM;83.1
2/28/17 8:00:00 AM;90.5
2/28/17 9:00:00 AM;94.6
2/28/17 10:00:00 AM;104.3
2/28/17 11:00:00 AM;101.8
2/28/17 12:00:00 PM;96.8
2/28/17 1:00:00 PM;102.0
2/28/17 2:00:00 PM;101.6
2/28/17 3:00:00 PM;96.2
2/28/17 4:00:00 PM;92.3
2/28/17 5:00:00 PM;58.9
2/28/17 6:00:00 PM;46.9
2/28/17 7:00:00 PM;49.5
2/28/17 8:00:00 PM;37.6
2/28/17 9:00:00 PM;43.2
2/28/17 10:00:00 PM;41.6
2/28/17 11:00:00 PM;38.1
3/1/17 12:00:00 AM;34.5
3/1/17 1:00:00 AM;31.0
3/1/17 2:00:00 AM;30.7
3/1/17 3:00:00 AM;27.4
3/1/17 4:00:00 AM;33.5
3/1/17 5:00:00 AM;33.9
3/1/17 6:00:00 AM;49.5
3/1/17 7:00:00 AM;82.2
3/1/17 8:00:00 AM;88.4
3/1/17 9:00:00 AM;96.7
3/1/17 10:00:00 AM;100.2
3/1/17 11:00:00 AM;103.8
3/1/17 12:00:00 PM;99.0
3/1/17 1:00:00 PM;100.5
3/1/17 2:00:00 PM;98.1
3/1/17 3:00:00 PM;92.5
3/1/17 4:00:00 PM;92.9
3/1/17 5:00:00 PM;60.4
3/1/17 6:00:00 PM;53.9
3/1/17 7:00:00 PM;50.4
3/1/17 8:00:00 PM;46.2
3/1/17 9:00:00 PM;50.3
3/1/17 10:00:00 PM;47.0
3/1/17 11:00:00 PM;38.2
3/2/17 12:00:00 AM;39.1
3/2/17 1:00:00 AM;32.7
3/2/17 2:00:00 AM;30.9
3/2/17 3:00:00 AM;28.6
3/2/17 4:00:00 AM;31.8
3/2/17 5:00:00 AM;33.8
3/2/17 6:00:00 AM;39.7
3/2/17 7:00:00 AM;72.5
3/2/17 8:00:00 AM;81.9
3/2/17 9:00:00 AM;96.8
3/2/17 10:00:00 AM;98.4
3/2/17 11:00:00 AM;93.2
3/2/17 12:00:00 PM;96.5
3/2/17 1:00:00 PM;93.2
3/2/17 2:00:00 PM;95.9
3/2/17 3:00:00 PM;88.7
3/2/17 4:00:00 PM;86.5
3/2/17 5:00:00 PM;59.2
3/2/17 6:00:00 PM;46.1
3/2/17 7:00:00 PM;39.6
3/2/17 8:00:00 PM;36.1
3/2/17 9:00:00 PM;42.1
3/2/17 10:00:00 PM;34.6
3/2/17 11:00:00 PM;32.6
3/3/17 12:00:00 AM;28.5
3/3/17 1:00:00 AM;30.4
3/3/17 2:00:00 AM;27.0
3/3/17 3:00:00 AM;30.4
3/3/17 4:00:00 AM;29.2
3/3/17 5:00:00 AM;36.5
3/3/17 6:00:00 AM;48.8
3/3/17 7:00:00 AM;77.6
3/3/17 8:00:00 AM;84.3
3/3/17 9:00:00 AM;90.1
3/3/17 10:00:00 AM;96.0
3/3/17 11:00:00 AM;91.4
3/3/17 12:00:00 PM;97.3
3/3/17 1:00:00 PM;96.7
3/3/17 2:00:00 PM;97.1
3/3/17 3:00:00 PM;91.2
3/3/17 4:00:00 PM;82.7
3/3/17 5:00:00 PM;44.7
3/3/17 6:00:00 PM;43.7
3/3/17 7:00:00 PM;38.7
3/3/17 8:00:00 PM;38.4
3/3/17 9:00:00 PM;36.1
3/3/17 10:00:00 PM;30.8
3/3/17 11:00:00 PM;31.6
3/4/17 12:00:00 AM;29.1
3/4/17 1:00:00 AM;32.3
3/4/17 2:00:00 AM;28.0
3/4/17 3:00:00 AM;32.0
3/4/17 4:00:00 AM;28.7
3/4/17 5:00:00 AM;31.3
3/4/17 6:00:00 AM;27.7
3/4/17 7:00:00 AM;29.4
3/4/17 8:00:00 AM;34.4
3/4/17 9:00:00 AM;43.3
3/4/17 10:00:00 AM;40.8
3/4/17 11:00:00 AM;36.5
3/4/17 12:00:00 PM;39.5
3/4/17 1:00:00 PM;37.3
3/4/17 2:00:00 PM;51.2
3/4/17 3:00:00 PM;36.6
3/4/17 4:00:00 PM;36.6
3/4/17 5:00:00 PM;32.3
3/4/17 6:00:00 PM;33.9
3/4/17 7:00:00 PM;37.0
3/4/17 8:00:00 PM;41.5
3/4/17 9:00:00 PM;33.1
3/4/17 10:00:00 PM;40.6
3/4/17 11:00:00 PM;35.0
3/5/17 12:00:00 AM;29.9
3/5/17 1:00:00 AM;32.1
3/5/17 2:00:00 AM;28.7
3/5/17 3:00:00 AM;33.1
3/5/17 4:00:00 AM;29.9
3/5/17 5:00:00 AM;31.2
3/5/17 6:00:00 AM;28.1
3/5/17 7:00:00 AM;30.8
3/5/17 8:00:00 AM;37.9
3/5/17 9:00:00 AM;32.3
3/5/17 10:00:00 AM;37.8
3/5/17 11:00:00 AM;34.4
3/5/17 12:00:00 PM;42.7
3/5/17 1:00:00 PM;47.2
3/5/17 2:00:00 PM;46.7
3/5/17 3:00:00 PM;40.7
3/5/17 4:00:00 PM;42.6
3/5/17 5:00:00 PM;32.5
3/5/17 6:00:00 PM;34.7
3/5/17 7:00:00 PM;40.3
3/5/17 8:00:00 PM;34.4
3/5/17 9:00:00 PM;34.9
3/5/17 10:00:00 PM;31.1
3/5/17 11:00:00 PM;27.4
3/6/17 12:00:00 AM;28.6
3/6/17 1:00:00 AM;28.3
3/6/17 2:00:00 AM;26.6
3/6/17 3:00:00 AM;31.2
3/6/17 4:00:00 AM;26.6
3/6/17 5:00:00 AM;34.4
3/6/17 6:00:00 AM;46.3
3/6/17 7:00:00 AM;76.9
3/6/17 8:00:00 AM;89.0
3/6/17 9:00:00 AM;92.2
3/6/17 10:00:00 AM;98.5
3/6/17 11:00:00 AM;96.6
3/6/17 12:00:00 PM;94.6
3/6/17 1:00:00 PM;99.3
3/6/17 2:00:00 PM;97.3
3/6/17 3:00:00 PM;90.8
3/6/17 4:00:00 PM;81.4
3/6/17 5:00:00 PM;49.7
3/6/17 6:00:00 PM;44.5
3/6/17 7:00:00 PM;44.9
3/6/17 8:00:00 PM;40.8
3/6/17 9:00:00 PM;38.0
3/6/17 10:00:00 PM;35.7
3/6/17 11:00:00 PM;36.4
3/7/17 12:00:00 AM;35.1
3/7/17 1:00:00 AM;31.6
3/7/17 2:00:00 AM;32.6
3/7/17 3:00:00 AM;30.8
3/7/17 4:00:00 AM;33.2
3/7/17 5:00:00 AM;35.2
3/7/17 6:00:00 AM;47.0
3/7/17 7:00:00 AM;77.3
3/7/17 8:00:00 AM;88.2
3/7/17 9:00:00 AM;95.8
3/7/17 10:00:00 AM;97.4
3/7/17 11:00:00 AM;100.7
3/7/17 12:00:00 PM;97.9
3/7/17 1:00:00 PM;96.8
3/7/17 2:00:00 PM;100.4
3/7/17 3:00:00 PM;93.1
3/7/17 4:00:00 PM;92.8
3/7/17 5:00:00 PM;57.7
3/7/17 6:00:00 PM;49.0
3/7/17 7:00:00 PM;50.6
3/7/17 8:00:00 PM;51.0
3/7/17 9:00:00 PM;45.0
3/7/17 10:00:00 PM;44.2
3/7/17 11:00:00 PM;36.3
3/8/17 12:00:00 AM;38.8
3/8/17 1:00:00 AM;34.0
3/8/17 2:00:00 AM;33.6
3/8/17 3:00:00 AM;32.3
3/8/17 4:00:00 AM;30.7
3/8/17 5:00:00 AM;38.2
3/8/17 6:00:00 AM;46.4
3/8/17 7:00:00 AM;79.2
3/8/17 8:00:00 AM;90.9
3/8/17 9:00:00 AM;97.5
3/8/17 10:00:00 AM;100.4
3/8/17 11:00:00 AM;96.0
3/8/17 12:00:00 PM;98.1
3/8/17 1:00:00 PM;96.9
3/8/17 2:00:00 PM;97.5
3/8/17 3:00:00 PM;91.3
3/8/17 4:00:00 PM;85.9
3/8/17 5:00:00 PM;55.0
3/8/17 6:00:00 PM;46.7
3/8/17 7:00:00 PM;44.7
3/8/17 8:00:00 PM;46.4
3/8/17 9:00:00 PM;42.1
3/8/17 10:00:00 PM;35.8
3/8/17 11:00:00 PM;36.0
3/9/17 12:00:00 AM;33.1
3/9/17 1:00:00 AM;33.8
3/9/17 2:00:00 AM;30.8
3/9/17 3:00:00 AM;31.9
3/9/17 4:00:00 AM;31.7
3/9/17 5:00:00 AM;35.4
3/9/17 6:00:00 AM;48.3
3/9/17 7:00:00 AM;72.4
3/9/17 8:00:00 AM;88.0
3/9/17 9:00:00 AM;91.7
3/9/17 10:00:00 AM;95.0
3/9/17 11:00:00 AM;91.9
3/9/17 12:00:00 PM;93.4
3/9/17 1:00:00 PM;90.3
3/9/17 2:00:00 PM;85.2
3/9/17 3:00:00 PM;86.7
3/9/17 4:00:00 PM;80.6
3/9/17 5:00:00 PM;57.2
3/9/17 6:00:00 PM;51.0
3/9/17 7:00:00 PM;47.3
3/9/17 8:00:00 PM;42.6
3/9/17 9:00:00 PM;38.6
3/9/17 10:00:00 PM;37.9
3/9/17 11:00:00 PM;37.7
3/10/17 12:00:00 AM;38.5
3/10/17 1:00:00 AM;33.1
3/10/17 2:00:00 AM;35.0
3/10/17 3:00:00 AM;31.4
3/10/17 4:00:00 AM;34.9
3/10/17 5:00:00 AM;36.9
3/10/17 6:00:00 AM;53.6
3/10/17 7:00:00 AM;76.3
3/10/17 8:00:00 AM;87.1
3/10/17 9:00:00 AM;90.7
3/10/17 10:00:00 AM;91.1
3/10/17 11:00:00 AM;94.8
3/10/17 12:00:00 PM;93.8
3/10/17 1:00:00 PM;96.8
3/10/17 2:00:00 PM;89.5
3/10/17 3:00:00 PM;88.5
3/10/17 4:00:00 PM;74.6
3/10/17 5:00:00 PM;47.1
3/10/17 6:00:00 PM;41.5
3/10/17 7:00:00 PM;37.3
3/10/17 8:00:00 PM;39.8
3/10/17 9:00:00 PM;35.5
3/10/17 10:00:00 PM;34.0
3/10/17 11:00:00 PM;33.5
3/11/17 12:00:00 AM;36.0
3/11/17 1:00:00 AM;31.4
3/11/17 2:00:00 AM;33.2
3/11/17 3:00:00 AM;30.3
3/11/17 4:00:00 AM;32.8
3/11/17 5:00:00 AM;31.0
3/11/17 6:00:00 AM;30.0
3/11/17 7:00:00 AM;29.0
3/11/17 8:00:00 AM;28.4
3/11/17 9:00:00 AM;29.7
3/11/17 10:00:00 AM;28.7
3/11/17 11:00:00 AM;30.9
3/11/17 12:00:00 PM;31.1
3/11/17 1:00:00 PM;33.7
3/11/17 2:00:00 PM;41.1
3/11/17 3:00:00 PM;34.6
3/11/17 4:00:00 PM;32.4
3/11/17 5:00:00 PM;27.4
3/11/17 6:00:00 PM;33.4
3/11/17 7:00:00 PM;31.0
3/11/17 8:00:00 PM;34.3
3/11/17 9:00:00 PM;32.6
3/11/17 10:00:00 PM;31.5
3/11/17 11:00:00 PM;34.5
3/12/17 12:00:00 AM;30.8
3/12/17 1:00:00 AM;34.0
3/12/17 2:00:00 AM;30.3
3/12/17 3:00:00 AM;33.2
3/12/17 4:00:00 AM;30.9
3/12/17 5:00:00 AM;31.9
3/12/17 6:00:00 AM;30.1
3/12/17 7:00:00 AM;31.3
3/12/17 8:00:00 AM;33.9
3/12/17 9:00:00 AM;30.9
3/12/17 10:00:00 AM;33.4
3/12/17 11:00:00 AM;31.7
3/12/17 12:00:00 PM;33.3
3/12/17 1:00:00 PM;35.5
3/12/17 2:00:00 PM;47.8
3/12/17 3:00:00 PM;39.2
3/12/17 4:00:00 PM;45.1
3/12/17 5:00:00 PM;30.9
3/12/17 6:00:00 PM;34.6
3/12/17 7:00:00 PM;29.4
3/12/17 8:00:00 PM;34.8
3/12/17 9:00:00 PM;31.4
3/12/17 10:00:00 PM;30.9
3/12/17 11:00:00 PM;33.2
3/13/17 12:00:00 AM;30.0
3/13/17 1:00:00 AM;32.5
3/13/17 2:00:00 AM;31.2
3/13/17 3:00:00 AM;31.1
3/13/17 4:00:00 AM;35.3
3/13/17 5:00:00 AM;37.6
3/13/17 6:00:00 AM;53.5
3/13/17 7:00:00 AM;81.1
3/13/17 8:00:00 AM;86.8
3/13/17 9:00:00 AM;99.4
3/13/17 10:00:00 AM;96.3
3/13/17 11:00:00 AM;96.6
3/13/17 12:00:00 PM;98.7
3/13/17 1:00:00 PM;96.4
3/13/17 2:00:00 PM;98.1
3/13/17 3:00:00 PM;92.7
3/13/17 4:00:00 PM;83.9
3/13/17 5:00:00 PM;60.2
3/13/17 6:00:00 PM;51.6
3/13/17 7:00:00 PM;44.9
3/13/17 8:00:00 PM;47.1
3/13/17 9:00:00 PM;45.7
3/13/17 10:00:00 PM;38.6
3/13/17 11:00:00 PM;33.7
3/14/17 12:00:00 AM;36.4
3/14/17 1:00:00 AM;33.7
3/14/17 2:00:00 AM;31.2
3/14/17 3:00:00 AM;33.6
3/14/17 4:00:00 AM;28.8
3/14/17 5:00:00 AM;37.6
3/14/17 6:00:00 AM;44.1
3/14/17 7:00:00 AM;78.0
3/14/17 8:00:00 AM;88.1
3/14/17 9:00:00 AM;94.4
3/14/17 10:00:00 AM;104.6
3/14/17 11:00:00 AM;96.9
3/14/17 12:00:00 PM;96.8
3/14/17 1:00:00 PM;96.0
3/14/17 2:00:00 PM;91.1
3/14/17 3:00:00 PM;95.7
3/14/17 4:00:00 PM;85.4
3/14/17 5:00:00 PM;55.1
3/14/17 6:00:00 PM;45.1
3/14/17 7:00:00 PM;42.3
3/14/17 8:00:00 PM;46.1
3/14/17 9:00:00 PM;41.3
3/14/17 10:00:00 PM;37.4
3/14/17 11:00:00 PM;37.3
3/15/17 12:00:00 AM;35.6
3/15/17 1:00:00 AM;33.0
3/15/17 2:00:00 AM;32.2
3/15/17 3:00:00 AM;30.7
3/15/17 4:00:00 AM;33.5
3/15/17 5:00:00 AM;34.8
3/15/17 6:00:00 AM;51.7
3/15/17 7:00:00 AM;80.4
3/15/17 8:00:00 AM;91.2
3/15/17 9:00:00 AM;92.1
3/15/17 10:00:00 AM;99.9
3/15/17 11:00:00 AM;100.2
3/15/17 12:00:00 PM;96.0
3/15/17 1:00:00 PM;96.3
3/15/17 2:00:00 PM;92.9
3/15/17 3:00:00 PM;92.1
3/15/17 4:00:00 PM;86.9
3/15/17 5:00:00 PM;58.3
3/15/17 6:00:00 PM;63.4
3/15/17 7:00:00 PM;42.9
3/15/17 8:00:00 PM;44.3
3/15/17 9:00:00 PM;38.1
3/15/17 10:00:00 PM;38.3
3/15/17 11:00:00 PM;37.3
3/16/17 12:00:00 AM;37.7
3/16/17 1:00:00 AM;36.9
3/16/17 2:00:00 AM;33.5
3/16/17 3:00:00 AM;34.5
3/16/17 4:00:00 AM;35.0
3/16/17 5:00:00 AM;40.0
3/16/17 6:00:00 AM;44.1
3/16/17 7:00:00 AM;81.8
3/16/17 8:00:00 AM;85.4
3/16/17 9:00:00 AM;96.0
3/16/17 10:00:00 AM;94.8
3/16/17 11:00:00 AM;93.9
3/16/17 12:00:00 PM;94.3
3/16/17 1:00:00 PM;94.3
3/16/17 2:00:00 PM;92.0
3/16/17 3:00:00 PM;89.4
3/16/17 4:00:00 PM;87.7
3/16/17 5:00:00 PM;53.7
3/16/17 6:00:00 PM;52.2
3/16/17 7:00:00 PM;50.9
3/16/17 8:00:00 PM;44.4
3/16/17 9:00:00 PM;35.7
3/16/17 10:00:00 PM;38.1
3/16/17 11:00:00 PM;33.0
3/17/17 12:00:00 AM;34.1
3/17/17 1:00:00 AM;31.6
3/17/17 2:00:00 AM;28.9
3/17/17 3:00:00 AM;32.5
3/17/17 4:00:00 AM;28.4
3/17/17 5:00:00 AM;36.1
3/17/17 6:00:00 AM;47.4
3/17/17 7:00:00 AM;79.8
3/17/17 8:00:00 AM;86.3
3/17/17 9:00:00 AM;92.5
3/17/17 10:00:00 AM;93.3
3/17/17 11:00:00 AM;98.8
3/17/17 12:00:00 PM;98.8
3/17/17 1:00:00 PM;94.3
3/17/17 2:00:00 PM;94.8
3/17/17 3:00:00 PM;84.4
3/17/17 4:00:00 PM;83.9
3/17/17 5:00:00 PM;49.0
3/17/17 6:00:00 PM;43.6
3/17/17 7:00:00 PM;50.8
3/17/17 8:00:00 PM;40.6
3/17/17 9:00:00 PM;46.0
3/17/17 10:00:00 PM;38.4
3/17/17 11:00:00 PM;35.8
3/18/17 12:00:00 AM;39.2
3/18/17 1:00:00 AM;31.1
3/18/17 2:00:00 AM;33.2
3/18/17 3:00:00 AM;28.8
3/18/17 4:00:00 AM;31.7
3/18/17 5:00:00 AM;30.7
3/18/17 6:00:00 AM;31.7
3/18/17 7:00:00 AM;35.9
3/18/17 8:00:00 AM;44.7
3/18/17 9:00:00 AM;42.9
3/18/17 10:00:00 AM;48.9
3/18/17 11:00:00 AM;51.7
3/18/17 12:00:00 PM;51.1
3/18/17 1:00:00 PM;47.5
3/18/17 2:00:00 PM;48.7
3/18/17 3:00:00 PM;48.9
3/18/17 4:00:00 PM;54.2
3/18/17 5:00:00 PM;39.3
3/18/17 6:00:00 PM;41.4
3/18/17 7:00:00 PM;36.5
3/18/17 8:00:00 PM;44.3
3/18/17 9:00:00 PM;34.7
3/18/17 10:00:00 PM;33.6
3/18/17 11:00:00 PM;32.2
3/19/17 12:00:00 AM;30.0
3/19/17 1:00:00 AM;33.0
3/19/17 2:00:00 AM;29.7
3/19/17 3:00:00 AM;32.4
3/19/17 4:00:00 AM;31.0
3/19/17 5:00:00 AM;30.8
3/19/17 6:00:00 AM;15.5
3/20/17 8:00:00 AM;966.9
3/20/17 12:00:00 PM;380.9
3/20/17 1:00:00 PM;25.5
3/20/17 2:00:00 PM;165.0
3/20/17 4:00:00 PM;173.9
3/20/17 5:00:00 PM;38.3
3/20/17 6:00:00 PM;55.9
3/20/17 7:00:00 PM;11.2
3/21/17 8:00:00 AM;598.0
3/21/17 9:00:00 AM;92.7
3/21/17 10:00:00 AM;99.0
3/21/17 11:00:00 AM;97.1
3/21/17 12:00:00 PM;98.8
3/21/17 1:00:00 PM;95.4
3/21/17 2:00:00 PM;96.2
3/21/17 3:00:00 PM;89.9
3/21/17 4:00:00 PM;84.3
3/21/17 5:00:00 PM;56.5
3/21/17 6:00:00 PM;51.6
3/21/17 7:00:00 PM;50.8
3/21/17 8:00:00 PM;51.9
3/21/17 9:00:00 PM;49.9
3/21/17 10:00:00 PM;40.5
3/21/17 11:00:00 PM;49.3
3/22/17 12:00:00 AM;39.9
3/22/17 1:00:00 AM;37.9
3/22/17 2:00:00 AM;32.9
3/22/17 3:00:00 AM;33.5
3/22/17 4:00:00 AM;31.7
3/22/17 5:00:00 AM;38.1
3/22/17 6:00:00 AM;48.5
3/22/17 7:00:00 AM;79.7
3/22/17 8:00:00 AM;89.1
3/22/17 9:00:00 AM;92.5
3/22/17 10:00:00 AM;99.0
3/22/17 11:00:00 AM;94.1
3/22/17 12:00:00 PM;98.4
3/22/17 1:00:00 PM;94.0
3/22/17 2:00:00 PM;94.9
3/22/17 3:00:00 PM;92.5
3/22/17 4:00:00 PM;85.7
3/22/17 5:00:00 PM;55.3
3/22/17 6:00:00 PM;49.3
3/22/17 7:00:00 PM;47.3
3/22/17 8:00:00 PM;48.2
3/22/17 9:00:00 PM;37.3
3/22/17 10:00:00 PM;45.2
3/22/17 11:00:00 PM;39.7
3/23/17 12:00:00 AM;39.3
3/23/17 1:00:00 AM;44.1
3/23/17 2:00:00 AM;33.8
3/23/17 3:00:00 AM;33.0
3/23/17 4:00:00 AM;33.0
3/23/17 5:00:00 AM;38.2
3/23/17 6:00:00 AM;49.6
3/23/17 7:00:00 AM;81.0
3/23/17 8:00:00 AM;85.7
3/23/17 9:00:00 AM;91.8
3/23/17 10:00:00 AM;94.9
3/23/17 11:00:00 AM;94.3
3/23/17 12:00:00 PM;95.2
3/23/17 1:00:00 PM;91.7
3/23/17 2:00:00 PM;90.6
3/23/17 3:00:00 PM;85.4
3/23/17 4:00:00 PM;83.0
3/23/17 5:00:00 PM;59.6
3/23/17 6:00:00 PM;60.0
3/23/17 7:00:00 PM;53.4
3/23/17 8:00:00 PM;53.5
3/23/17 9:00:00 PM;48.7
3/23/17 10:00:00 PM;40.9
3/23/17 11:00:00 PM;39.9
3/24/17 12:00:00 AM;41.4
3/24/17 1:00:00 AM;36.8
3/24/17 2:00:00 AM;34.4
3/24/17 3:00:00 AM;30.6
3/24/17 4:00:00 AM;34.3
3/24/17 5:00:00 AM;35.8
3/24/17 6:00:00 AM;47.5
3/24/17 7:00:00 AM;78.0
3/24/17 8:00:00 AM;82.3
3/24/17 9:00:00 AM;90.5
3/24/17 10:00:00 AM;86.8
3/24/17 11:00:00 AM;92.1
3/24/17 12:00:00 PM;93.3
3/24/17 1:00:00 PM;88.4
3/24/17 2:00:00 PM;90.8
3/24/17 3:00:00 PM;84.2
3/24/17 4:00:00 PM;80.6
3/24/17 5:00:00 PM;52.7
3/24/17 6:00:00 PM;41.1
3/24/17 7:00:00 PM;39.5
3/24/17 8:00:00 PM;39.4
3/24/17 9:00:00 PM;39.3
3/24/17 10:00:00 PM;33.3
3/24/17 11:00:00 PM;37.0
3/25/17 12:00:00 AM;38.5
3/25/17 1:00:00 AM;32.3
3/25/17 2:00:00 AM;32.3
3/25/17 3:00:00 AM;28.2
3/25/17 4:00:00 AM;31.8
3/25/17 5:00:00 AM;29.1
3/25/17 6:00:00 AM;28.3
3/25/17 7:00:00 AM;29.8
3/25/17 8:00:00 AM;38.7
3/25/17 9:00:00 AM;39.3
3/25/17 10:00:00 AM;43.5
3/25/17 11:00:00 AM;40.6
3/25/17 12:00:00 PM;36.6
3/25/17 1:00:00 PM;38.2
3/25/17 2:00:00 PM;47.3
3/25/17 3:00:00 PM;37.9
3/25/17 4:00:00 PM;38.1
3/25/17 5:00:00 PM;31.1
3/25/17 6:00:00 PM;29.9
3/25/17 7:00:00 PM;34.8
3/25/17 8:00:00 PM;32.4
3/25/17 9:00:00 PM;31.3
3/25/17 10:00:00 PM;30.4
3/25/17 11:00:00 PM;28.2
3/26/17 12:00:00 AM;31.9
3/26/17 1:00:00 AM;26.5
3/26/17 2:00:00 AM;30.1
3/26/17 3:00:00 AM;28.9
3/26/17 4:00:00 AM;29.0
3/26/17 5:00:00 AM;27.7
3/26/17 6:00:00 AM;26.6
3/26/17 7:00:00 AM;28.9
3/26/17 8:00:00 AM;30.9
3/26/17 9:00:00 AM;29.1
3/26/17 10:00:00 AM;28.9
3/26/17 11:00:00 AM;29.0
3/26/17 12:00:00 PM;27.3
3/26/17 1:00:00 PM;29.2
3/26/17 2:00:00 PM;26.6
3/26/17 3:00:00 PM;33.6
3/26/17 4:00:00 PM;31.2
3/26/17 5:00:00 PM;32.2
3/26/17 6:00:00 PM;29.7
3/26/17 7:00:00 PM;33.0
3/26/17 8:00:00 PM;40.6
3/26/17 9:00:00 PM;30.6
3/26/17 10:00:00 PM;29.4
3/26/17 11:00:00 PM;28.8
3/27/17 12:00:00 AM;29.0
3/27/17 1:00:00 AM;27.2
3/27/17 2:00:00 AM;29.0
3/27/17 3:00:00 AM;27.4
3/27/17 4:00:00 AM;29.6
3/27/17 5:00:00 AM;31.6
3/27/17 6:00:00 AM;35.3
3/27/17 7:00:00 AM;63.0
3/27/17 8:00:00 AM;62.7
3/27/17 9:00:00 AM;57.0
3/27/17 10:00:00 AM;57.1
3/27/17 11:00:00 AM;28.4
3/27/17 12:00:00 PM;27.0
3/27/17 1:00:00 PM;24.5
3/27/17 2:00:00 PM;23.7
3/27/17 3:00:00 PM;24.9
3/27/17 4:00:00 PM;23.9
3/27/17 5:00:00 PM;25.3
3/27/17 6:00:00 PM;25.3
3/27/17 7:00:00 PM;28.8
3/27/17 8:00:00 PM;25.0
3/27/17 9:00:00 PM;26.8
3/27/17 10:00:00 PM;28.2
3/27/17 11:00:00 PM;27.5
3/28/17 12:00:00 AM;27.6
3/28/17 1:00:00 AM;27.6
3/28/17 2:00:00 AM;26.9
3/28/17 3:00:00 AM;27.9
3/28/17 4:00:00 AM;26.5
3/28/17 5:00:00 AM;29.1
3/28/17 6:00:00 AM;23.3
3/28/17 7:00:00 AM;26.1
3/28/17 8:00:00 AM;22.6
3/28/17 9:00:00 AM;26.4
3/28/17 10:00:00 AM;23.1
3/28/17 11:00:00 AM;25.8
3/28/17 12:00:00 PM;23.1
3/28/17 1:00:00 PM;25.5
3/28/17 2:00:00 PM;23.7
3/28/17 3:00:00 PM;24.9
3/28/17 4:00:00 PM;24.1
3/28/17 5:00:00 PM;24.5
3/28/17 6:00:00 PM;27.8
3/28/17 7:00:00 PM;25.5
3/28/17 8:00:00 PM;28.6
3/28/17 9:00:00 PM;25.7
3/28/17 10:00:00 PM;28.4
3/28/17 11:00:00 PM;26.1
3/29/17 12:00:00 AM;28.1
3/29/17 1:00:00 AM;27.0
3/29/17 2:00:00 AM;27.1
3/29/17 3:00:00 AM;30.0
3/29/17 4:00:00 AM;26.3
3/29/17 5:00:00 AM;34.3
3/29/17 6:00:00 AM;45.4
3/29/17 7:00:00 AM;81.0
3/29/17 8:00:00 AM;85.0
3/29/17 9:00:00 AM;91.1
3/29/17 10:00:00 AM;92.6
3/29/17 11:00:00 AM;88.8
3/29/17 12:00:00 PM;92.0
3/29/17 1:00:00 PM;89.0
3/29/17 2:00:00 PM;91.7
3/29/17 3:00:00 PM;85.1
3/29/17 4:00:00 PM;80.9
3/29/17 5:00:00 PM;52.1
3/29/17 6:00:00 PM;53.7
3/29/17 7:00:00 PM;41.5
