Year 2017
Date/time;046-i1-Mains.Active energy (350544.5 kWh)
1/1/17 12:00:00 AM;64.5
1/1/17 1:00:00 AM;65.6
1/1/17 2:00:00 AM;72.1
1/1/17 3:00:00 AM;75.8
1/1/17 4:00:00 AM;89.7
1/1/17 5:00:00 AM;86.3
1/1/17 6:00:00 AM;85.7
1/1/17 7:00:00 AM;79.3
1/1/17 8:00:00 AM;65.9
1/1/17 9:00:00 AM;62.9
1/1/17 10:00:00 AM;63.3
1/1/17 11:00:00 AM;63.4
1/1/17 12:00:00 PM;62.7
1/1/17 1:00:00 PM;60.8
1/1/17 2:00:00 PM;61.6
1/1/17 3:00:00 PM;60.7
1/1/17 4:00:00 PM;61.0
1/1/17 5:00:00 PM;61.5
1/1/17 6:00:00 PM;62.4
1/1/17 7:00:00 PM;62.6
1/1/17 8:00:00 PM;64.4
1/1/17 9:00:00 PM;65.4
1/1/17 10:00:00 PM;71.8
1/1/17 11:00:00 PM;69.3
1/2/17 12:00:00 AM;79.3
1/2/17 1:00:00 AM;78.8
1/2/17 2:00:00 AM;76.5
1/2/17 3:00:00 AM;82.6
1/2/17 4:00:00 AM;83.2
1/2/17 5:00:00 AM;83.4
1/2/17 6:00:00 AM;82.5
1/2/17 7:00:00 AM;79.5
1/2/17 8:00:00 AM;72.1
1/2/17 9:00:00 AM;70.8
1/2/17 10:00:00 AM;61.1
1/2/17 11:00:00 AM;60.5
1/2/17 12:00:00 PM;60.3
1/2/17 1:00:00 PM;60.7
1/2/17 2:00:00 PM;61.7
1/2/17 3:00:00 PM;61.5
1/2/17 4:00:00 PM;61.4
1/2/17 5:00:00 PM;60.8
1/2/17 6:00:00 PM;62.7
1/2/17 7:00:00 PM;82.0
1/2/17 8:00:00 PM;84.5
1/2/17 9:00:00 PM;83.0
1/2/17 10:00:00 PM;81.0
1/2/17 11:00:00 PM;86.0
1/3/17 12:00:00 AM;88.8
1/3/17 1:00:00 AM;90.7
1/3/17 2:00:00 AM;91.3
1/3/17 3:00:00 AM;90.8
1/3/17 4:00:00 AM;97.6
1/3/17 5:00:00 AM;96.3
1/3/17 6:00:00 AM;99.8
1/3/17 7:00:00 AM;96.6
1/3/17 8:00:00 AM;116.1
1/3/17 9:00:00 AM;114.3
1/3/17 10:00:00 AM;107.0
1/3/17 11:00:00 AM;103.0
1/3/17 12:00:00 PM;100.9
1/3/17 1:00:00 PM;98.9
1/3/17 2:00:00 PM;98.1
1/3/17 3:00:00 PM;95.2
1/3/17 4:00:00 PM;99.9
1/3/17 5:00:00 PM;85.9
1/3/17 6:00:00 PM;74.2
1/3/17 7:00:00 PM;69.4
1/3/17 8:00:00 PM;71.3
1/3/17 9:00:00 PM;82.7
1/3/17 10:00:00 PM;77.6
1/3/17 11:00:00 PM;77.9
1/4/17 12:00:00 AM;88.4
1/4/17 1:00:00 AM;88.7
1/4/17 2:00:00 AM;88.3
1/4/17 3:00:00 AM;89.9
1/4/17 4:00:00 AM;91.4
1/4/17 5:00:00 AM;95.1
1/4/17 6:00:00 AM;92.9
1/4/17 7:00:00 AM;102.2
1/4/17 8:00:00 AM;111.9
1/4/17 9:00:00 AM;125.4
1/4/17 10:00:00 AM;102.1
1/4/17 11:00:00 AM;111.5
1/4/17 12:00:00 PM;104.7
1/4/17 1:00:00 PM;107.5
1/4/17 2:00:00 PM;105.4
1/4/17 3:00:00 PM;100.1
1/4/17 4:00:00 PM;95.3
1/4/17 5:00:00 PM;92.8
1/4/17 6:00:00 PM;64.0
1/4/17 7:00:00 PM;66.6
1/4/17 8:00:00 PM;73.5
1/4/17 9:00:00 PM;74.6
1/4/17 10:00:00 PM;84.0
1/4/17 11:00:00 PM;90.1
1/5/17 12:00:00 AM;98.2
1/5/17 1:00:00 AM;97.7
1/5/17 2:00:00 AM;92.5
1/5/17 3:00:00 AM;99.9
1/5/17 4:00:00 AM;94.6
1/5/17 5:00:00 AM;99.5
1/5/17 6:00:00 AM;97.5
1/5/17 7:00:00 AM;100.6
1/5/17 8:00:00 AM;116.4
1/5/17 9:00:00 AM;126.5
1/5/17 10:00:00 AM;110.8
1/5/17 11:00:00 AM;109.6
1/5/17 12:00:00 PM;105.8
1/5/17 1:00:00 PM;105.2
1/5/17 2:00:00 PM;97.3
1/5/17 3:00:00 PM;100.4
1/5/17 4:00:00 PM;96.7
1/5/17 5:00:00 PM;81.1
1/5/17 6:00:00 PM;67.3
1/5/17 7:00:00 PM;66.8
1/5/17 8:00:00 PM;82.2
1/5/17 9:00:00 PM;90.2
1/5/17 10:00:00 PM;89.2
1/5/17 11:00:00 PM;88.1
1/6/17 12:00:00 AM;88.7
1/6/17 1:00:00 AM;91.2
1/6/17 2:00:00 AM;95.3
1/6/17 3:00:00 AM;90.4
1/6/17 4:00:00 AM;100.0
1/6/17 5:00:00 AM;90.7
1/6/17 6:00:00 AM;100.8
1/6/17 7:00:00 AM;102.9
1/6/17 8:00:00 AM;116.3
1/6/17 9:00:00 AM;123.1
1/6/17 10:00:00 AM;121.5
1/6/17 11:00:00 AM;115.9
1/6/17 12:00:00 PM;108.0
1/6/17 1:00:00 PM;119.8
1/6/17 2:00:00 PM;113.1
1/6/17 3:00:00 PM;115.1
1/6/17 4:00:00 PM;116.1
1/6/17 5:00:00 PM;103.3
1/6/17 6:00:00 PM;94.2
1/6/17 7:00:00 PM;96.2
1/6/17 8:00:00 PM;100.0
1/6/17 9:00:00 PM;94.6
1/6/17 10:00:00 PM;101.9
1/6/17 11:00:00 PM;98.6
1/7/17 12:00:00 AM;97.0
1/7/17 1:00:00 AM;97.4
1/7/17 2:00:00 AM;104.4
1/7/17 3:00:00 AM;102.7
1/7/17 4:00:00 AM;101.6
1/7/17 5:00:00 AM;100.9
1/7/17 6:00:00 AM;98.0
1/7/17 7:00:00 AM;95.8
1/7/17 8:00:00 AM;93.6
1/7/17 9:00:00 AM;89.4
1/7/17 10:00:00 AM;80.5
1/7/17 11:00:00 AM;71.5
1/7/17 12:00:00 PM;68.6
1/7/17 1:00:00 PM;60.0
1/7/17 2:00:00 PM;60.3
1/7/17 3:00:00 PM;61.3
1/7/17 4:00:00 PM;60.2
1/7/17 5:00:00 PM;60.6
1/7/17 6:00:00 PM;66.9
1/7/17 7:00:00 PM;84.5
1/7/17 8:00:00 PM;88.2
1/7/17 9:00:00 PM;91.7
1/7/17 10:00:00 PM;105.3
1/7/17 11:00:00 PM;98.1
1/8/17 12:00:00 AM;97.4
1/8/17 1:00:00 AM;97.9
1/8/17 2:00:00 AM;101.3
1/8/17 3:00:00 AM;93.8
1/8/17 4:00:00 AM;97.6
1/8/17 5:00:00 AM;97.0
1/8/17 6:00:00 AM;92.8
1/8/17 7:00:00 AM;93.9
1/8/17 8:00:00 AM;83.9
1/8/17 9:00:00 AM;76.8
1/8/17 10:00:00 AM;62.6
1/8/17 11:00:00 AM;60.0
1/8/17 12:00:00 PM;60.2
1/8/17 1:00:00 PM;60.2
1/8/17 2:00:00 PM;60.7
1/8/17 3:00:00 PM;61.7
1/8/17 4:00:00 PM;61.0
1/8/17 5:00:00 PM;60.8
1/8/17 6:00:00 PM;60.4
1/8/17 7:00:00 PM;61.1
1/8/17 8:00:00 PM;72.7
1/8/17 9:00:00 PM;82.3
1/8/17 10:00:00 PM;90.1
1/8/17 11:00:00 PM;86.6
1/9/17 12:00:00 AM;97.4
1/9/17 1:00:00 AM;76.5
1/9/17 2:00:00 AM;88.2
1/9/17 3:00:00 AM;86.9
1/9/17 4:00:00 AM;93.1
1/9/17 5:00:00 AM;92.4
1/9/17 6:00:00 AM;104.3
1/9/17 7:00:00 AM;122.4
1/9/17 8:00:00 AM;120.8
1/9/17 9:00:00 AM;110.5
1/9/17 10:00:00 AM;107.0
1/9/17 11:00:00 AM;108.1
1/9/17 12:00:00 PM;106.1
1/9/17 1:00:00 PM;104.5
1/9/17 2:00:00 PM;102.5
1/9/17 3:00:00 PM;105.5
1/9/17 4:00:00 PM;98.4
1/9/17 5:00:00 PM;82.7
1/9/17 6:00:00 PM;66.6
1/9/17 7:00:00 PM;66.5
1/9/17 8:00:00 PM;64.2
1/9/17 9:00:00 PM;64.0
1/9/17 10:00:00 PM;64.2
1/9/17 11:00:00 PM;63.2
1/10/17 12:00:00 AM;63.8
1/10/17 1:00:00 AM;72.3
1/10/17 2:00:00 AM;74.1
1/10/17 3:00:00 AM;86.6
1/10/17 4:00:00 AM;86.2
1/10/17 5:00:00 AM;87.5
1/10/17 6:00:00 AM;89.3
1/10/17 7:00:00 AM;98.2
1/10/17 8:00:00 AM;107.1
1/10/17 9:00:00 AM;104.8
1/10/17 10:00:00 AM;119.1
1/10/17 11:00:00 AM;100.3
1/10/17 12:00:00 PM;107.8
1/10/17 1:00:00 PM;97.6
1/10/17 2:00:00 PM;99.9
1/10/17 3:00:00 PM;101.4
1/10/17 4:00:00 PM;96.0
1/10/17 5:00:00 PM;77.6
1/10/17 6:00:00 PM;67.1
1/10/17 7:00:00 PM;68.0
1/10/17 8:00:00 PM;64.9
1/10/17 9:00:00 PM;64.8
1/10/17 10:00:00 PM;64.7
1/10/17 11:00:00 PM;63.4
1/11/17 12:00:00 AM;64.0
1/11/17 1:00:00 AM;63.6
