wkt_geom,OBJECTID,GID,BLD_TYPE,BLD_FLOORS,GEOM_AREA,COMMENTS,TAG_X,TAG_Y,TAG_VALUE,TAG_SIZE,TAG_ANGLE,TAG_JUST,BLD_HEIGHT,BLD_NAME,BLD_NUM,BLD_LEVEL,BLDG_NUM,DATE_BUILT,STOREY_HEI,ACCESIBLE_,BLD_CLASS,BLD_ALIAS,BLD_STATE,BLD_WF_DES,CAMPUS,NEXUS,BLD_GFA,BLD_UFA,ANN_REP,KEYWORDS,PRECINCT,ACM,URL,DFROM,DTO,CONF_SPACE,CONF_DESC,LINEAGE_DA,LINEAGE_PA,DATE_DEMOL,FIRE_PANEL,FIRE_SPRIN,FIRE_SERVI,TOOLTIP,Shape_Leng,Shape_Area
"Polygon ((146.75705961700009539 -19.3267317219999768, 146.75694152000005488 -19.32700941599995303, 146.75724313500006701 -19.32750523999993675, 146.75711603800004923 -19.32757456699994236, 146.75678347100006249 -19.32702294199992821, 146.75671439400002782 -19.32699799699997811, 146.75676960800001325 -19.32687055499997086, 146.75683335400003671 -19.32689504099994338, 146.75692288800007645 -19.32667663299997685, 146.75705961700009539 -19.3267317219999768))",126,1797,ACADEMIC,3,1703.098893,INSERTED BY JCU,146.7569718,-19.32711656,4,0.99999242,6.283184452,MC,0,Social Sciences,4,,,,3,A,,4,EXISTING,,TSV,,4352,3090,T,"sass,computers,GATCF lab,psychology,Behavioural Sciences Facility, Behavioral Science, archaeology, school of social sciences, socia????http://www.jcu.edu.au/jcuhalls/contacts/JCUPRD_042701.html",UNICENTRAL,T,http://www.jcu.edu.au/sass/,,,Yes,Lift Shafts,7/10/15,1797,,14,0,T,,0.00233509,1.47E-07
