wkt_geom,OBJECTID,GID,BLD_TYPE,BLD_FLOORS,GEOM_AREA,COMMENTS,TAG_X,TAG_Y,TAG_VALUE,TAG_SIZE,TAG_ANGLE,TAG_JUST,BLD_HEIGHT,BLD_NAME,BLD_NUM,BLD_LEVEL,BLDG_NUM,DATE_BUILT,STOREY_HEI,ACCESIBLE_,BLD_CLASS,BLD_ALIAS,BLD_STATE,BLD_WF_DES,CAMPUS,NEXUS,BLD_GFA,BLD_UFA,ANN_REP,KEYWORDS,PRECINCT,ACM,URL,DFROM,DTO,CONF_SPACE,CONF_DESC,LINEAGE_DA,LINEAGE_PA,DATE_DEMOL,FIRE_PANEL,FIRE_SPRIN,FIRE_SERVI,TOOLTIP,Shape_Leng,Shape_Area
"Polygon ((146.75702565700009927 -19.32768418999995674, 146.75715145300011955 -19.32761584299993274, 146.75712040100006561 -19.3275643399999808, 146.75714332100005777 -19.32755188699997007, 146.75717437200000859 -19.32760339099996827, 146.75721555400002671 -19.32758101599995371, 146.75724696700001459 -19.32763315199997578, 146.7571642810000867 -19.32773503199996412, 146.75718762700012121 -19.32774244899997029, 146.75715075600010096 -19.32790304599996034, 146.75711844000011297 -19.32789987299997847, 146.75711769700001241 -19.3279066869999383, 146.75647928800003683 -19.32784399199994141, 146.75646739500007243 -19.32795312399997556, 146.75640909800006284 -19.32794739799993522, 146.7564087070001051 -19.32795099399993433, 146.75639526800011936 -19.32794967399996722, 146.75641593800003193 -19.32776000199993405, 146.75637521900011961 -19.32775600299993357, 146.75635677600007512 -19.32773916699994743, 146.75635696500000904 -19.32773741799996969, 146.75632963800001107 -19.32772873499993693, 146.7563295710000375 -19.3277293519999489, 146.75632767000001877 -19.32772916499993698, 146.7563308330001064 -19.32770014499993749, 146.75625198900002033 -19.32767509499996095, 146.7563189870000997 -19.32748481299995547, 146.75642668200009666 -19.32751902999996219, 146.75643465400003151 -19.32749641899994231, 146.75702565700009927 -19.32768418999995674))",133,1885,,0,2955.932396,INSERTED BY JCU,146.7567212,-19.32772029,134,1,0,MC,0,Education Central,134,,,,0,,,134,EXISTING,Education Central,TSV,,0,0,T,"education 1, teaching, educational central, education centre, jcu student services, jcu information, international student centre, j????F",UNICENTRAL,,http://www.jcu.edu.au/contacts/jcu_148729.html,,,,,16/7/15,1885,,57,0,T,,0.002944417,2.54E-07
